peak_audit_id,mode_name,relationship_type,sample_pool,clean_morphology_inclusion,scene,object_hypothesis_id,state_condition,optical_frame,sar_frame,support_azimuth_start_deg,support_azimuth_end_deg,support_radius_min_px,support_radius_max_px,radius_band_width_px,range_band_source,support_area_px,area_ratio_vs_broad,gt_radius_px_posthoc,gt_azimuth_deg_posthoc,gt_inside_support_posthoc,gt_radius_inside_posthoc,top1_peak_value,top2_peak_value,top1_top2_ratio,top1_background_ratio,top2_background_ratio,top1_x,top1_y,top2_x,top2_y,top1_top2_distance_px,local_peak_count_above_bg_p95,scatter_centroid_x,scatter_centroid_y,centroid_residual_px,short_window_frames,short_window_observed_frames,short_window_top1_persistence_rate,short_window_peak_persistence_label,tube_peak_continuity_label,peak_competition_label,sar_image_path,notes,provenance_labels
P00934,scene_residual_range_band,support_region_range_band_peak_competition_diagnostic,paired_optical_object_sar_gt,false,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,ambiguous_or_review_only,171,357,-16.4264,34.2938,185.174,605.174,420,posthoc_scene_residual_diagnostic;scene=GM_RM017;median_residual=3.655,146934,0.1869,329.701,12.349,true,true,0.8353,0.8078,1.034,1.6984,1.6426,1323,1059,1260,1035,67.417,50,1323,1059,160.292,,,,not_recomputed_for_secondary_posthoc_mode,tube_peak_variable_or_competing,serious_peak_competition_or_clutter,D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000357.png,SAR image observation diagnostic inside optical-derived support; not a selector score.,runtime_safe_optical_evidence;runtime_safe_temporal_evidence;SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate
P00935,broad_fan_baseline,support_region_range_band_peak_competition_diagnostic,paired_optical_object_sar_gt,false,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,ambiguous_or_review_only,172,358,-14.1599,36.8688,0,1332.7,1332.7,previous_broad_unknown_range_prior,791073,1,330.737,14.245,true,true,0.9961,0.9961,1,1.7467,1.7467,1821,177,1161,1299,1301.723,4,1172.501,1235.196,569.171,357;358;359;360,4,0.5,top1_peak_not_persistent_in_short_window,tube_peak_or_centroid_continuity_observed,serious_peak_competition_or_clutter,D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000358.png,SAR image observation diagnostic inside optical-derived support; not a selector score.,runtime_safe_optical_evidence;runtime_safe_temporal_evidence;SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate
P00936,state_conditioned_range_band,support_region_range_band_peak_competition_diagnostic,paired_optical_object_sar_gt,false,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,ambiguous_or_review_only,172,358,-14.1599,36.8688,181.519,601.519,420,posthoc_state_conditioned_range_band;posthoc_complete_shape_quantile_neighborhood;feature=bbox_height_px;neighbors=26,146493,0.1852,330.737,14.245,true,true,0.8196,0.8196,1,1.6659,1.6659,1458,921,1458,894,27,49,1458,921,228.374,357;358;359;360,4,0.25,top1_peak_not_persistent_in_short_window,tube_peak_variable_or_competing,serious_peak_competition_or_clutter,D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000358.png,SAR image observation diagnostic inside optical-derived support; not a selector score.,runtime_safe_optical_evidence;runtime_safe_temporal_evidence;SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate
P00937,object_smoothed_range_band,support_region_range_band_peak_competition_diagnostic,paired_optical_object_sar_gt,false,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,ambiguous_or_review_only,172,358,-14.1599,36.8688,127.361,547.361,420,posthoc_object_smoothed_range_trend_plus_local_median,126225,0.1596,330.737,14.245,true,true,0.8196,0.8196,1,1.6709,1.6709,1458,894,1458,921,27,46,1458,894,260.091,,,,not_recomputed_for_secondary_posthoc_mode,tube_peak_variable_or_competing,serious_peak_competition_or_clutter,D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000358.png,SAR image observation diagnostic inside optical-derived support; not a selector score.,runtime_safe_optical_evidence;runtime_safe_temporal_evidence;SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate
P00938,scene_residual_range_band,support_region_range_band_peak_competition_diagnostic,paired_optical_object_sar_gt,false,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,ambiguous_or_review_only,172,358,-14.1599,36.8688,185.174,605.174,420,posthoc_scene_residual_diagnostic;scene=GM_RM017;median_residual=3.655,147879,0.1869,330.737,14.245,true,true,0.8196,0.8196,1,1.6655,1.6655,1458,894,1458,921,27,50,1458,894,231.479,,,,not_recomputed_for_secondary_posthoc_mode,tube_peak_variable_or_competing,serious_peak_competition_or_clutter,D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000358.png,SAR image observation diagnostic inside optical-derived support; not a selector score.,runtime_safe_optical_evidence;runtime_safe_temporal_evidence;SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate
P00939,broad_fan_baseline,support_region_range_band_peak_competition_diagnostic,paired_optical_object_sar_gt,false,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,ambiguous_or_review_only,172,359,-14.1599,36.8688,0,1332.7,1332.7,previous_broad_unknown_range_prior,791073,1,328.944,14.503,true,true,0.9961,0.9922,1.004,1.7192,1.7124,1161,1299,1155,1329,30.594,4,1173.098,1233.309,567.203,357;358;359;360,4,0.5,top1_peak_not_persistent_in_short_window,tube_peak_or_centroid_continuity_observed,serious_peak_competition_or_clutter,D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000359.png,SAR image observation diagnostic inside optical-derived support; not a selector score.,runtime_safe_optical_evidence;runtime_safe_temporal_evidence;SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate
P00940,state_conditioned_range_band,support_region_range_band_peak_competition_diagnostic,paired_optical_object_sar_gt,false,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,ambiguous_or_review_only,172,359,-14.1599,36.8688,181.519,601.519,420,posthoc_state_conditioned_range_band;posthoc_complete_shape_quantile_neighborhood;feature=bbox_height_px;neighbors=26,146493,0.1852,328.944,14.503,true,true,0.8902,0.8471,1.0509,1.7704,1.6846,1116,969,1467,891,359.562,41,1116,969,117.214,357;358;359;360,4,0.25,top1_peak_not_persistent_in_short_window,tube_peak_variable_or_competing,serious_peak_competition_or_clutter,D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000359.png,SAR image observation diagnostic inside optical-derived support; not a selector score.,runtime_safe_optical_evidence;runtime_safe_temporal_evidence;SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate
P00941,object_smoothed_range_band,support_region_range_band_peak_competition_diagnostic,paired_optical_object_sar_gt,false,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,ambiguous_or_review_only,172,359,-14.1599,36.8688,127.218,547.218,420,posthoc_object_smoothed_range_trend_plus_local_median,126171,0.1595,328.944,14.503,true,true,0.8902,0.8471,1.0509,1.7754,1.6893,1116,969,1467,891,359.562,38,1116,969,108.891,,,,not_recomputed_for_secondary_posthoc_mode,tube_peak_variable_or_competing,serious_peak_competition_or_clutter,D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000359.png,SAR image observation diagnostic inside optical-derived support; not a selector score.,runtime_safe_optical_evidence;runtime_safe_temporal_evidence;SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate
P00942,scene_residual_range_band,support_region_range_band_peak_competition_diagnostic,paired_optical_object_sar_gt,false,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,ambiguous_or_review_only,172,359,-14.1599,36.8688,185.174,605.174,420,posthoc_scene_residual_diagnostic;scene=GM_RM017;median_residual=3.655,147879,0.1869,328.944,14.503,true,true,0.8902,0.8471,1.0509,1.77,1.6842,1116,969,1467,891,359.562,40,1116,969,118.649,,,,not_recomputed_for_secondary_posthoc_mode,tube_peak_variable_or_competing,serious_peak_competition_or_clutter,D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000359.png,SAR image observation diagnostic inside optical-derived support; not a selector score.,runtime_safe_optical_evidence;runtime_safe_temporal_evidence;SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate
P00943,broad_fan_baseline,support_region_range_band_peak_competition_diagnostic,paired_optical_object_sar_gt,false,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,ambiguous_or_review_only,173,360,-11.8959,39.6899,0,1332.7,1332.7,previous_broad_unknown_range_prior,799497,1,334.435,14.991,true,true,0.9961,0.9961,1,1.784,1.784,1821,177,1161,1299,1301.723,5,1188.981,1204.161,535.222,359;360;361;362,4,0.75,top1_peak_persistent_in_short_window,tube_peak_or_centroid_continuity_observed,serious_peak_competition_or_clutter,D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000360.png,SAR image observation diagnostic inside optical-derived support; not a selector score.,runtime_safe_optical_evidence;runtime_safe_temporal_evidence;SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate
P00944,state_conditioned_range_band,support_region_range_band_peak_competition_diagnostic,paired_optical_object_sar_gt,false,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,ambiguous_or_review_only,173,360,-11.8959,39.6899,181.519,601.519,420,posthoc_state_conditioned_range_band;posthoc_complete_shape_quantile_neighborhood;feature=bbox_height_px;neighbors=26,148014,0.1851,334.435,14.991,true,true,0.8588,0.8157,1.0529,1.8033,1.7128,1470,867,1470,900,33,43,1470,867,237.167,359;360;361;362,4,0.25,top1_peak_not_persistent_in_short_window,tube_peak_variable_or_competing,serious_peak_competition_or_clutter,D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000360.png,SAR image observation diagnostic inside optical-derived support; not a selector score.,runtime_safe_optical_evidence;runtime_safe_temporal_evidence;SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate
P00945,object_smoothed_range_band,support_region_range_band_peak_competition_diagnostic,paired_optical_object_sar_gt,false,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,ambiguous_or_review_only,173,360,-11.8959,39.6899,127.393,547.393,420,posthoc_object_smoothed_range_trend_plus_local_median,127539,0.1595,334.435,14.991,true,true,0.8157,0.8078,1.0097,1.7184,1.7019,1470,900,1125,969,351.832,41,1470,900,256.583,,,,not_recomputed_for_secondary_posthoc_mode,tube_peak_variable_or_competing,serious_peak_competition_or_clutter,D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000360.png,SAR image observation diagnostic inside optical-derived support; not a selector score.,runtime_safe_optical_evidence;runtime_safe_temporal_evidence;SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate
P00946,scene_residual_range_band,support_region_range_band_peak_competition_diagnostic,paired_optical_object_sar_gt,false,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,ambiguous_or_review_only,173,360,-11.8959,39.6899,185.174,605.174,420,posthoc_scene_residual_diagnostic;scene=GM_RM017;median_residual=3.655,149409,0.1869,334.435,14.991,true,true,0.8588,0.8157,1.0529,1.8028,1.7123,1470,867,1470,900,33,43,1470,867,235.115,,,,not_recomputed_for_secondary_posthoc_mode,tube_peak_variable_or_competing,serious_peak_competition_or_clutter,D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000360.png,SAR image observation diagnostic inside optical-derived support; not a selector score.,runtime_safe_optical_evidence;runtime_safe_temporal_evidence;SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate
P00947,broad_fan_baseline,support_region_range_band_peak_competition_diagnostic,paired_optical_object_sar_gt,false,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,ambiguous_or_review_only,173,361,-11.8959,39.6899,0,1332.7,1332.7,previous_broad_unknown_range_prior,799497,1,335.995,16.706,true,true,0.9961,0.9961,1,1.8295,1.8295,1821,177,1161,1299,1301.723,7,1201.147,1144.661,474.531,359;360;361;362,4,0.75,top1_peak_persistent_in_short_window,tube_peak_or_centroid_continuity_observed,serious_peak_competition_or_clutter,D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000361.png,SAR image observation diagnostic inside optical-derived support; not a selector score.,runtime_safe_optical_evidence;runtime_safe_temporal_evidence;SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate
P00948,state_conditioned_range_band,support_region_range_band_peak_competition_diagnostic,paired_optical_object_sar_gt,false,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,ambiguous_or_review_only,173,361,-11.8959,39.6899,181.519,601.519,420,posthoc_state_conditioned_range_band;posthoc_complete_shape_quantile_neighborhood;feature=bbox_height_px;neighbors=26,148014,0.1851,335.995,16.706,true,true,0.8392,0.8235,1.019,1.8253,1.7912,1476,900,1128,969,354.775,45,1476,900,233.502,359;360;361;362,4,0.25,top1_peak_not_persistent_in_short_window,tube_peak_variable_or_competing,serious_peak_competition_or_clutter,D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000361.png,SAR image observation diagnostic inside optical-derived support; not a selector score.,runtime_safe_optical_evidence;runtime_safe_temporal_evidence;SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate
P00949,object_smoothed_range_band,support_region_range_band_peak_competition_diagnostic,paired_optical_object_sar_gt,false,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,ambiguous_or_review_only,173,361,-11.8959,39.6899,127.25,547.25,420,posthoc_object_smoothed_range_trend_plus_local_median,127458,0.1594,335.995,16.706,true,true,0.8392,0.8235,1.019,1.8318,1.7975,1476,900,1128,969,354.775,44,1476,900,262.175,,,,not_recomputed_for_secondary_posthoc_mode,tube_peak_variable_or_competing,serious_peak_competition_or_clutter,D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000361.png,SAR image observation diagnostic inside optical-derived support; not a selector score.,runtime_safe_optical_evidence;runtime_safe_temporal_evidence;SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate
P00950,scene_residual_range_band,support_region_range_band_peak_competition_diagnostic,paired_optical_object_sar_gt,false,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,ambiguous_or_review_only,173,361,-11.8959,39.6899,185.174,605.174,420,posthoc_scene_residual_diagnostic;scene=GM_RM017;median_residual=3.655,149409,0.1869,335.995,16.706,true,true,0.8392,0.8235,1.019,1.8247,1.7906,1476,900,1128,969,354.775,47,1476,900,231.9,,,,not_recomputed_for_secondary_posthoc_mode,tube_peak_variable_or_competing,serious_peak_competition_or_clutter,D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000361.png,SAR image observation diagnostic inside optical-derived support; not a selector score.,runtime_safe_optical_evidence;runtime_safe_temporal_evidence;SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate
P00951,broad_fan_baseline,support_region_range_band_peak_competition_diagnostic,paired_optical_object_sar_gt,false,GM_RM019,oty1t_obj_GM_RM019_bytetrack_bt_0001,ambiguous_or_review_only,0,0,-32.6444,41.1881,0,1332.7,1332.7,previous_broad_unknown_range_prior,1144458,1,134.597,10.006,true,true,1,1,1,1.7373,1.7373,1704,117,1800,165,107.331,8,1193.345,1213.273,547.268,0;1,2,1,top1_peak_persistent_in_short_window,tube_peak_or_centroid_continuity_observed,serious_peak_competition_or_clutter,D:\profile\research\data\GM_RM019\GM_RM019_SARframes\000000.png,SAR image observation diagnostic inside optical-derived support; not a selector score.,runtime_safe_optical_evidence;runtime_safe_temporal_evidence;SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate
P00952,state_conditioned_range_band,support_region_range_band_peak_competition_diagnostic,paired_optical_object_sar_gt,false,GM_RM019,oty1t_obj_GM_RM019_bytetrack_bt_0001,ambiguous_or_review_only,0,0,-32.6444,41.1881,177.123,597.123,420,posthoc_state_conditioned_range_band;posthoc_complete_shape_quantile_neighborhood;feature=bbox_height_px;neighbors=26,209574,0.1831,134.597,10.006,false,false,0.851,0.8392,1.014,2.0976,2.0686,1173,801,1149,804,24.187,49,1173,801,143.889,0;1,2,1,top1_peak_persistent_in_short_window,tube_peak_variable_or_competing,serious_peak_competition_or_clutter,D:\profile\research\data\GM_RM019\GM_RM019_SARframes\000000.png,SAR image observation diagnostic inside optical-derived support; not a selector score.,runtime_safe_optical_evidence;runtime_safe_temporal_evidence;SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate
P00953,object_smoothed_range_band,support_region_range_band_peak_competition_diagnostic,paired_optical_object_sar_gt,false,GM_RM019,oty1t_obj_GM_RM019_bytetrack_bt_0001,ambiguous_or_review_only,0,0,-32.6444,41.1881,0,346.61,346.61,posthoc_object_smoothed_range_trend_plus_local_median,77391,0.0676,134.597,10.006,true,true,0.9961,0.9961,1,2.5274,2.5274,1164,1299,1137,1302,27.166,3,1157.464,1311.533,154.047,,,,not_recomputed_for_secondary_posthoc_mode,tube_peak_or_centroid_continuity_observed,serious_peak_competition_or_clutter,D:\profile\research\data\GM_RM019\GM_RM019_SARframes\000000.png,SAR image observation diagnostic inside optical-derived support; not a selector score.,runtime_safe_optical_evidence;runtime_safe_temporal_evidence;SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate
P00954,scene_residual_range_band,support_region_range_band_peak_competition_diagnostic,paired_optical_object_sar_gt,false,GM_RM019,oty1t_obj_GM_RM019_bytetrack_bt_0001,ambiguous_or_review_only,0,0,-32.6444,41.1881,0,449.77,449.77,posthoc_scene_residual_diagnostic;scene=GM_RM019;median_residual=-233.94,130428,0.114,134.597,10.006,true,true,0.9961,0.9961,1,2.492,2.492,1164,1299,1137,1302,27.166,3,1157.464,1311.533,205.623,,,,not_recomputed_for_secondary_posthoc_mode,tube_peak_or_centroid_continuity_observed,serious_peak_competition_or_clutter,D:\profile\research\data\GM_RM019\GM_RM019_SARframes\000000.png,SAR image observation diagnostic inside optical-derived support; not a selector score.,runtime_safe_optical_evidence;runtime_safe_temporal_evidence;SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate
P00955,broad_fan_baseline,support_region_range_band_peak_competition_diagnostic,paired_optical_object_sar_gt,false,GM_RM019,oty1t_obj_GM_RM019_bytetrack_bt_0001,ambiguous_or_review_only,2,4,-30.6586,41.3897,0,1332.7,1332.7,previous_broad_unknown_range_prior,1116657,1,138.554,13.711,true,true,1,1,1,1.7595,1.7595,1800,165,1704,117,107.331,8,1202.586,1193.656,526.665,3;4;5;6,4,0.25,top1_peak_not_persistent_in_short_window,tube_peak_or_centroid_continuity_observed,serious_peak_competition_or_clutter,D:\profile\research\data\GM_RM019\GM_RM019_SARframes\000004.png,SAR image observation diagnostic inside optical-derived support; not a selector score.,runtime_safe_optical_evidence;runtime_safe_temporal_evidence;SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate
