diagnosis_id,mode_name,scene,object_hypothesis_id,sample_pool,clean_morphology_inclusion,state_condition,optical_frame,sar_frame,gt_center_x_posthoc,gt_center_y_posthoc,gt_size_proxy_px_posthoc,near_gt_threshold_px_posthoc,extended_gt_threshold_px_posthoc,topk_peak_count,topk_peaks_xy_value_distance,top1_distance_to_gt_px_posthoc,top2_distance_to_gt_px_posthoc,top3_distance_to_gt_px_posthoc,best_topk_rank_to_gt_posthoc,best_topk_distance_to_gt_px_posthoc,top1_near_gt_posthoc,top2_or_top3_nearer_than_top1_posthoc,topk_contains_peak_near_gt_posthoc,multiple_topk_peaks_near_gt_posthoc,all_topk_far_from_gt_posthoc,topk_gt_relationship_label,provenance_labels,notes
K00778,scene_residual_range_band,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,paired_optical_object_sar_gt,false,duplicate_or_handoff,161,336,767.177,873.581,154.226,115.669,231.339,5,"1:990,966,v=0.7608,d_gt=241.23;2:1122,1035,v=0.7255,d_gt=389.81;3:1062,1035,v=0.6863,d_gt=336.12;4:1038,1038,v=0.6784,d_gt=316.83;5:1089,1035,v=0.6627,d_gt=360.04",241.229,389.815,336.12,1,241.229,false,false,false,false,true,all_topk_peaks_far_from_gt_posthoc,SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate,Top-k distances to GT are posthoc diagnostics only; no peak is promoted to a final target center.
K00779,broad_fan_baseline,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,paired_optical_object_sar_gt,false,duplicate_or_handoff,161,336,767.177,873.581,154.226,115.669,231.339,3,"1:1134,1314,v=1,d_gt=573.17;2:1149,1299,v=0.9922,d_gt=571.64;3:1152,1329,v=0.9922,d_gt=596.23",573.174,571.638,596.234,2,571.638,false,true,false,false,true,all_topk_peaks_far_from_gt_posthoc,SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate,Top-k distances to GT are posthoc diagnostics only; no peak is promoted to a final target center.
K00780,state_conditioned_range_band,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,paired_optical_object_sar_gt,false,duplicate_or_handoff,161,336,767.177,873.581,154.226,115.669,231.339,5,"1:990,966,v=0.7608,d_gt=241.23;2:1122,1035,v=0.7255,d_gt=389.81;3:1062,1035,v=0.6863,d_gt=336.12;4:1038,1038,v=0.6784,d_gt=316.83;5:1089,1035,v=0.6627,d_gt=360.04",241.229,389.815,336.12,1,241.229,false,false,false,false,true,all_topk_peaks_far_from_gt_posthoc,SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate,Top-k distances to GT are posthoc diagnostics only; no peak is promoted to a final target center.
K00781,object_smoothed_range_band,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,paired_optical_object_sar_gt,false,duplicate_or_handoff,161,336,767.177,873.581,154.226,115.669,231.339,5,"1:990,966,v=0.7608,d_gt=241.23;2:1122,1035,v=0.7255,d_gt=389.81;3:1062,1035,v=0.6863,d_gt=336.12;4:1038,1038,v=0.6784,d_gt=316.83;5:1089,1035,v=0.6627,d_gt=360.04",241.229,389.815,336.12,1,241.229,false,false,false,false,true,all_topk_peaks_far_from_gt_posthoc,SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate,Top-k distances to GT are posthoc diagnostics only; no peak is promoted to a final target center.
K00782,scene_residual_range_band,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,paired_optical_object_sar_gt,false,duplicate_or_handoff,161,336,767.177,873.581,154.226,115.669,231.339,5,"1:990,966,v=0.7608,d_gt=241.23;2:1122,1035,v=0.7255,d_gt=389.81;3:1062,1035,v=0.6863,d_gt=336.12;4:1038,1038,v=0.6784,d_gt=316.83;5:1089,1035,v=0.6627,d_gt=360.04",241.229,389.815,336.12,1,241.229,false,false,false,false,true,all_topk_peaks_far_from_gt_posthoc,SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate,Top-k distances to GT are posthoc diagnostics only; no peak is promoted to a final target center.
K00783,broad_fan_baseline,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,paired_optical_object_sar_gt,false,duplicate_or_handoff,170,354,1040.45,944.803,164.1,123.075,246.15,4,"1:1146,1299,v=1,d_gt=369.59;2:1152,1326,v=0.9922,d_gt=397.18;3:351,267,v=0.9922,d_gt=966.83;4:942,15,v=0.9922,d_gt=935",369.589,397.183,966.829,1,369.589,false,false,false,false,true,all_topk_peaks_far_from_gt_posthoc,SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate,Top-k distances to GT are posthoc diagnostics only; no peak is promoted to a final target center.
K00784,state_conditioned_range_band,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,paired_optical_object_sar_gt,false,duplicate_or_handoff,170,354,1040.45,944.803,164.1,123.075,246.15,5,"1:1158,1038,v=0.8471,d_gt=150.01;2:1095,969,v=0.8118,d_gt=59.68;3:1146,1017,v=0.7412,d_gt=127.88;4:930,756,v=0.7373,d_gt=218.74;5:1191,840,v=0.7333,d_gt=183.44",150.012,59.676,127.88,2,59.676,false,true,true,true,false,later_topk_peak_nearer_to_gt_posthoc,SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate,Top-k distances to GT are posthoc diagnostics only; no peak is promoted to a final target center.
K00785,object_smoothed_range_band,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,paired_optical_object_sar_gt,false,duplicate_or_handoff,170,354,1040.45,944.803,164.1,123.075,246.15,5,"1:1158,1038,v=0.8471,d_gt=150.01;2:1095,969,v=0.8118,d_gt=59.68;3:1146,1017,v=0.7412,d_gt=127.88;4:930,756,v=0.7373,d_gt=218.74;5:1191,840,v=0.7333,d_gt=183.44",150.012,59.676,127.88,2,59.676,false,true,true,true,false,later_topk_peak_nearer_to_gt_posthoc,SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate,Top-k distances to GT are posthoc diagnostics only; no peak is promoted to a final target center.
K00786,scene_residual_range_band,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,paired_optical_object_sar_gt,false,duplicate_or_handoff,170,354,1040.45,944.803,164.1,123.075,246.15,5,"1:1158,1038,v=0.8471,d_gt=150.01;2:1095,969,v=0.8118,d_gt=59.68;3:1146,1017,v=0.7412,d_gt=127.88;4:930,756,v=0.7373,d_gt=218.74;5:1191,840,v=0.7333,d_gt=183.44",150.012,59.676,127.88,2,59.676,false,true,true,true,false,later_topk_peak_nearer_to_gt_posthoc,SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate,Top-k distances to GT are posthoc diagnostics only; no peak is promoted to a final target center.
K00787,broad_fan_baseline,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,paired_optical_object_sar_gt,false,duplicate_or_handoff,170,355,1045.658,942.116,166.355,124.766,249.532,4,"1:1146,1299,v=1,d_gt=370.72;2:1152,1326,v=0.9922,d_gt=398.34;3:351,267,v=0.9922,d_gt=968.68;4:942,15,v=0.9922,d_gt=932.89",370.722,398.341,968.675,1,370.722,false,false,false,false,true,all_topk_peaks_far_from_gt_posthoc,SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate,Top-k distances to GT are posthoc diagnostics only; no peak is promoted to a final target center.
K00788,state_conditioned_range_band,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,paired_optical_object_sar_gt,false,duplicate_or_handoff,170,355,1045.658,942.116,166.355,124.766,249.532,5,"1:1104,966,v=0.8431,d_gt=63.04;2:1164,1038,v=0.8314,d_gt=152.31;3:936,756,v=0.8039,d_gt=216.02;4:954,741,v=0.8,d_gt=221.02;5:1167,852,v=0.7843,d_gt=151.14",63.042,152.311,216.019,1,63.042,true,false,true,true,false,top1_peak_near_gt_posthoc,SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate,Top-k distances to GT are posthoc diagnostics only; no peak is promoted to a final target center.
K00789,object_smoothed_range_band,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,paired_optical_object_sar_gt,false,duplicate_or_handoff,170,355,1045.658,942.116,166.355,124.766,249.532,5,"1:1104,966,v=0.8431,d_gt=63.04;2:1164,1038,v=0.8314,d_gt=152.31;3:936,756,v=0.8039,d_gt=216.02;4:954,741,v=0.8,d_gt=221.02;5:1167,852,v=0.7843,d_gt=151.14",63.042,152.311,216.019,1,63.042,true,false,true,true,false,top1_peak_near_gt_posthoc,SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate,Top-k distances to GT are posthoc diagnostics only; no peak is promoted to a final target center.
K00790,scene_residual_range_band,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,paired_optical_object_sar_gt,false,duplicate_or_handoff,170,355,1045.658,942.116,166.355,124.766,249.532,5,"1:1104,966,v=0.8431,d_gt=63.04;2:1164,1038,v=0.8314,d_gt=152.31;3:936,756,v=0.8039,d_gt=216.02;4:1167,852,v=0.7843,d_gt=151.14;5:1005,972,v=0.7686,d_gt=50.46",63.042,152.311,216.019,5,50.459,true,false,true,true,false,top1_peak_near_gt_posthoc,SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate,Top-k distances to GT are posthoc diagnostics only; no peak is promoted to a final target center.
K00791,broad_fan_baseline,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,paired_optical_object_sar_gt,false,duplicate_or_handoff,183,381,1220.12,943.178,165.233,123.925,247.85,4,"1:1146,1299,v=1,d_gt=363.46;2:1155,1329,v=0.9922,d_gt=391.28;3:1167,1305,v=0.9922,d_gt=365.7;4:942,15,v=0.9922,d_gt=968.95",363.46,391.279,365.701,1,363.46,false,false,false,false,true,all_topk_peaks_far_from_gt_posthoc,SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate,Top-k distances to GT are posthoc diagnostics only; no peak is promoted to a final target center.
K00792,state_conditioned_range_band,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,paired_optical_object_sar_gt,false,duplicate_or_handoff,183,381,1220.12,943.178,165.233,123.925,247.85,5,"1:1155,969,v=0.8392,d_gt=70.05;2:999,786,v=0.8078,d_gt=271.29;3:1101,906,v=0.7412,d_gt=124.79;4:1125,741,v=0.7216,d_gt=223.44;5:1188,969,v=0.7216,d_gt=41.21",70.053,271.291,124.787,5,41.212,true,false,true,true,false,top1_peak_near_gt_posthoc,SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate,Top-k distances to GT are posthoc diagnostics only; no peak is promoted to a final target center.
K00793,object_smoothed_range_band,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,paired_optical_object_sar_gt,false,duplicate_or_handoff,183,381,1220.12,943.178,165.233,123.925,247.85,5,"1:1155,969,v=0.8392,d_gt=70.05;2:999,786,v=0.8078,d_gt=271.29;3:1101,906,v=0.7412,d_gt=124.79;4:1188,969,v=0.7216,d_gt=41.21;5:1125,741,v=0.7216,d_gt=223.44",70.053,271.291,124.787,4,41.212,true,false,true,true,false,top1_peak_near_gt_posthoc,SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate,Top-k distances to GT are posthoc diagnostics only; no peak is promoted to a final target center.
K00794,scene_residual_range_band,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,paired_optical_object_sar_gt,false,duplicate_or_handoff,183,381,1220.12,943.178,165.233,123.925,247.85,5,"1:1155,969,v=0.8392,d_gt=70.05;2:999,786,v=0.8078,d_gt=271.29;3:1101,906,v=0.7412,d_gt=124.79;4:1188,969,v=0.7216,d_gt=41.21;5:1125,741,v=0.7216,d_gt=223.44",70.053,271.291,124.787,4,41.212,true,false,true,true,false,top1_peak_near_gt_posthoc,SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate,Top-k distances to GT are posthoc diagnostics only; no peak is promoted to a final target center.
K00795,broad_fan_baseline,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,paired_optical_object_sar_gt,false,duplicate_or_handoff,183,382,1217.126,941.929,152.226,114.169,228.339,4,"1:1146,1299,v=1,d_gt=364.09;2:1155,1329,v=0.9922,d_gt=392.02;3:1167,1305,v=0.9922,d_gt=366.51;4:942,15,v=0.9922,d_gt=966.9",364.086,392.025,366.515,1,364.086,false,false,false,false,true,all_topk_peaks_far_from_gt_posthoc,SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate,Top-k distances to GT are posthoc diagnostics only; no peak is promoted to a final target center.
K00796,state_conditioned_range_band,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,paired_optical_object_sar_gt,false,duplicate_or_handoff,183,382,1217.126,941.929,152.226,114.169,228.339,5,"1:1005,786,v=0.8196,d_gt=263.27;2:1161,969,v=0.8078,d_gt=62.31;3:1104,1179,v=0.8,d_gt=262.68;4:1110,906,v=0.7686,d_gt=112.99;5:1332,1026,v=0.7569,d_gt=142.35",263.27,62.313,262.679,2,62.313,false,true,true,true,false,later_topk_peak_nearer_to_gt_posthoc,SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate,Top-k distances to GT are posthoc diagnostics only; no peak is promoted to a final target center.
K00797,object_smoothed_range_band,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,paired_optical_object_sar_gt,false,duplicate_or_handoff,183,382,1217.126,941.929,152.226,114.169,228.339,5,"1:1005,786,v=0.8196,d_gt=263.27;2:1161,969,v=0.8078,d_gt=62.31;3:1110,906,v=0.7686,d_gt=112.99;4:1332,1026,v=0.7569,d_gt=142.35;5:1254,969,v=0.7294,d_gt=45.74",263.27,62.313,112.991,5,45.744,false,true,true,true,false,later_topk_peak_nearer_to_gt_posthoc,SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate,Top-k distances to GT are posthoc diagnostics only; no peak is promoted to a final target center.
K00798,scene_residual_range_band,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,paired_optical_object_sar_gt,false,duplicate_or_handoff,183,382,1217.126,941.929,152.226,114.169,228.339,5,"1:1005,786,v=0.8196,d_gt=263.27;2:1161,969,v=0.8078,d_gt=62.31;3:1110,906,v=0.7686,d_gt=112.99;4:1332,1026,v=0.7569,d_gt=142.35;5:1254,969,v=0.7294,d_gt=45.74",263.27,62.313,112.991,5,45.744,false,true,true,true,false,later_topk_peak_nearer_to_gt_posthoc,SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate,Top-k distances to GT are posthoc diagnostics only; no peak is promoted to a final target center.
K00799,broad_fan_baseline,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,paired_optical_object_sar_gt,false,duplicate_or_handoff,185,385,1253.75,941.406,179.56,134.67,269.34,4,"1:1146,1299,v=1,d_gt=373.47;2:1155,1329,v=0.9922,d_gt=399.98;3:1167,1305,v=0.9922,d_gt=373.8;4:942,15,v=0.9922,d_gt=977.45",373.475,399.976,373.8,1,373.475,false,false,false,false,true,all_topk_peaks_far_from_gt_posthoc,SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate,Top-k distances to GT are posthoc diagnostics only; no peak is promoted to a final target center.
K00800,state_conditioned_range_band,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,paired_optical_object_sar_gt,false,duplicate_or_handoff,185,385,1253.75,941.406,179.56,134.67,269.34,5,"1:1026,786,v=0.7843,d_gt=275.72;2:1182,972,v=0.7451,d_gt=78;3:1149,903,v=0.7373,d_gt=111.57;4:1122,909,v=0.6863,d_gt=135.68;5:1146,744,v=0.6784,d_gt=224.9",275.719,78,111.569,2,78,false,true,true,true,false,later_topk_peak_nearer_to_gt_posthoc,SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate,Top-k distances to GT are posthoc diagnostics only; no peak is promoted to a final target center.
K00801,object_smoothed_range_band,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,paired_optical_object_sar_gt,false,duplicate_or_handoff,185,385,1253.75,941.406,179.56,134.67,269.34,5,"1:1026,786,v=0.7843,d_gt=275.72;2:1182,972,v=0.7451,d_gt=78;3:1149,903,v=0.7373,d_gt=111.57;4:1122,909,v=0.6863,d_gt=135.68;5:1146,744,v=0.6784,d_gt=224.9",275.719,78,111.569,2,78,false,true,true,true,false,later_topk_peak_nearer_to_gt_posthoc,SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate,Top-k distances to GT are posthoc diagnostics only; no peak is promoted to a final target center.
K00802,scene_residual_range_band,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,paired_optical_object_sar_gt,false,duplicate_or_handoff,185,385,1253.75,941.406,179.56,134.67,269.34,5,"1:1026,786,v=0.7843,d_gt=275.72;2:1182,972,v=0.7451,d_gt=78;3:1149,903,v=0.7373,d_gt=111.57;4:1122,909,v=0.6863,d_gt=135.68;5:1146,744,v=0.6784,d_gt=224.9",275.719,78,111.569,2,78,false,true,true,true,false,later_topk_peak_nearer_to_gt_posthoc,SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate,Top-k distances to GT are posthoc diagnostics only; no peak is promoted to a final target center.
K00803,broad_fan_baseline,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,paired_optical_object_sar_gt,false,duplicate_or_handoff,185,386,1254.202,941.113,179.823,134.867,269.735,5,"1:1146,1299,v=1,d_gt=373.89;2:1617,81,v=0.9961,d_gt=933.5;3:1155,1329,v=0.9922,d_gt=400.37;4:1167,1311,v=0.9922,d_gt=380.03;5:1677,105,v=0.9922,d_gt=936.93",373.886,933.497,400.372,1,373.886,false,false,false,false,true,all_topk_peaks_far_from_gt_posthoc,SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate,Top-k distances to GT are posthoc diagnostics only; no peak is promoted to a final target center.
K00804,state_conditioned_range_band,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,paired_optical_object_sar_gt,false,duplicate_or_handoff,185,386,1254.202,941.113,179.823,134.867,269.735,5,"1:1032,786,v=0.8196,d_gt=270.99;2:1155,903,v=0.7882,d_gt=106.27;3:1134,909,v=0.7608,d_gt=124.42;4:1182,969,v=0.7294,d_gt=77.4;5:1161,735,v=0.7216,d_gt=226.21",270.987,106.272,124.418,4,77.4,false,true,true,true,false,later_topk_peak_nearer_to_gt_posthoc,SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate,Top-k distances to GT are posthoc diagnostics only; no peak is promoted to a final target center.
K00805,object_smoothed_range_band,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,paired_optical_object_sar_gt,false,duplicate_or_handoff,185,386,1254.202,941.113,179.823,134.867,269.735,5,"1:1032,786,v=0.8196,d_gt=270.99;2:1155,903,v=0.7882,d_gt=106.27;3:1134,909,v=0.7608,d_gt=124.42;4:1182,969,v=0.7294,d_gt=77.4;5:1161,735,v=0.7216,d_gt=226.21",270.987,106.272,124.418,4,77.4,false,true,true,true,false,later_topk_peak_nearer_to_gt_posthoc,SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate,Top-k distances to GT are posthoc diagnostics only; no peak is promoted to a final target center.
K00806,scene_residual_range_band,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,paired_optical_object_sar_gt,false,duplicate_or_handoff,185,386,1254.202,941.113,179.823,134.867,269.735,5,"1:1032,786,v=0.8196,d_gt=270.99;2:1155,903,v=0.7882,d_gt=106.27;3:1134,909,v=0.7608,d_gt=124.42;4:1182,969,v=0.7294,d_gt=77.4;5:1161,735,v=0.7216,d_gt=226.21",270.987,106.272,124.418,4,77.4,false,true,true,true,false,later_topk_peak_nearer_to_gt_posthoc,SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate,Top-k distances to GT are posthoc diagnostics only; no peak is promoted to a final target center.
K00807,broad_fan_baseline,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,paired_optical_object_sar_gt,false,duplicate_or_handoff,170,354,871.054,877.859,151.388,113.541,227.082,4,"1:1146,1299,v=1,d_gt=502.95;2:1152,1329,v=0.9922,d_gt=531.47;3:351,267,v=0.9922,d_gt=802.25;4:942,15,v=0.9922,d_gt=865.77",502.946,531.469,802.25,1,502.946,false,false,false,false,true,all_topk_peaks_far_from_gt_posthoc,SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate,Top-k distances to GT are posthoc diagnostics only; no peak is promoted to a final target center.
K00808,state_conditioned_range_band,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,paired_optical_object_sar_gt,false,duplicate_or_handoff,170,354,871.054,877.859,151.388,113.541,227.082,5,"1:1095,969,v=0.8118,d_gt=241.78;2:729,786,v=0.7725,d_gt=169.17;3:930,756,v=0.7373,d_gt=135.37;4:1014,969,v=0.7255,d_gt=169.53;5:969,735,v=0.7137,d_gt=173.21",241.782,169.167,135.367,3,135.367,false,true,false,true,false,multiple_topk_peaks_near_gt_extended_scatter_posthoc,SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate,Top-k distances to GT are posthoc diagnostics only; no peak is promoted to a final target center.
K00809,object_smoothed_range_band,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,paired_optical_object_sar_gt,false,duplicate_or_handoff,170,354,871.054,877.859,151.388,113.541,227.082,5,"1:1095,969,v=0.8118,d_gt=241.78;2:759,714,v=0.8039,d_gt=198.51;3:729,786,v=0.7725,d_gt=169.17;4:930,756,v=0.7373,d_gt=135.37;5:699,762,v=0.7255,d_gt=207.43",241.782,198.509,169.167,4,135.367,false,true,false,true,false,multiple_topk_peaks_near_gt_extended_scatter_posthoc,SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate,Top-k distances to GT are posthoc diagnostics only; no peak is promoted to a final target center.
K00810,scene_residual_range_band,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,paired_optical_object_sar_gt,false,duplicate_or_handoff,170,354,871.054,877.859,151.388,113.541,227.082,5,"1:1095,969,v=0.8118,d_gt=241.78;2:729,786,v=0.7725,d_gt=169.17;3:930,756,v=0.7373,d_gt=135.37;4:1014,969,v=0.7255,d_gt=169.53;5:969,735,v=0.7137,d_gt=173.21",241.782,169.167,135.367,3,135.367,false,true,false,true,false,multiple_topk_peaks_near_gt_extended_scatter_posthoc,SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate,Top-k distances to GT are posthoc diagnostics only; no peak is promoted to a final target center.
K00811,broad_fan_baseline,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,paired_optical_object_sar_gt,false,duplicate_or_handoff,170,355,876.155,878.29,149.29,111.968,223.935,4,"1:1146,1299,v=1,d_gt=499.81;2:1152,1329,v=0.9922,d_gt=528.42;3:351,267,v=0.9922,d_gt=805.89;4:942,15,v=0.9922,d_gt=865.8",499.813,528.422,805.893,1,499.813,false,false,false,false,true,all_topk_peaks_far_from_gt_posthoc,SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate,Top-k distances to GT are posthoc diagnostics only; no peak is promoted to a final target center.
K00812,state_conditioned_range_band,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,paired_optical_object_sar_gt,false,duplicate_or_handoff,170,355,876.155,878.29,149.29,111.968,223.935,5,"1:1092,969,v=0.8314,d_gt=234.13;2:936,756,v=0.8039,d_gt=136.15;3:954,741,v=0.8,d_gt=157.82;4:708,762,v=0.7804,d_gt=204.45;5:1005,972,v=0.7686,d_gt=159.32",234.131,136.148,157.824,2,136.148,false,true,false,true,false,multiple_topk_peaks_near_gt_extended_scatter_posthoc,SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate,Top-k distances to GT are posthoc diagnostics only; no peak is promoted to a final target center.
