template_id,independent_geometry_id,sar_frame,template_family,template_axis,template_operation,delta_m,delta_px,rotation_deg,measurement_source,proxy_formula_used,background_mode,sensitivity_background_mode,counterfactual_background_sensitivity_status,base_background_subtracted_energy,measured_background_subtracted_energy,energy_delta_measured,base_inner_energy_density,measured_inner_energy_density,inner_density_delta_measured,base_outer_band_energy_density,measured_outer_band_energy_density,outer_density_delta_measured,measured_inner_outer_density_ratio,base_component_count,measured_component_count,component_count_delta_measured,measured_largest_component_pixels,measured_range_p50_width_m,measured_range_p80_width_m,measured_range_p90_width_m,range_p80_delta_m_measured,measured_azimuth_p50_width_m,measured_azimuth_p80_width_m,measured_azimuth_p90_width_m,azimuth_p80_delta_m_measured,measured_response_axis_image_deg,measured_response_axis_to_range_signed_deg,measured_response_axis_to_range_acute_deg,axis_angle_delta_deg_measured,measured_principal_axis_ratio,measured_axis_orientation_status,measured_vehicle_projection_envelope_status,measured_aspect_angle_candidate_deg
GM019IG0211_T11,GM019IG0211,81,center_shift,azimuth,shift,-0.45,-15,0,REAL_SAR_GRAY_REMEASURED,false,BASE_REGION_FROZEN_BACKGROUND,PERTURBED_LOCAL_RING,COUNTERFACTUAL_BACKGROUND_STABLE,3303,1334,-1969,11.630282,4.697183,-6.933099,3.449541,4.732265,1.282724,0.992587,6,12,6,117,0.169589,0.285626,0.366271,0.046766,0.116916,0.224654,0.319065,-0.113206,166.755302,37.964449,37.964449,70.202043,1.249898,AXIS_MULTI_COMPONENT_AMBIGUOUS,PARTIAL_SUPPORT_BELOW_ENVELOPE,0
GM019IG0211_T12,GM019IG0211,81,center_shift,azimuth,shift,0.45,15,0,REAL_SAR_GRAY_REMEASURED,false,BASE_REGION_FROZEN_BACKGROUND,PERTURBED_LOCAL_RING,COUNTERFACTUAL_BACKGROUND_STABLE,3303,594,-2709,11.630282,2.091549,-9.538732,3.449541,3.594966,0.145424,0.5818,6,20,14,24,0.10271,0.318626,0.379158,0.079766,0.074738,0.253504,0.323215,-0.084355,5.038663,56.24781,56.24781,51.918682,1.222778,AXIS_MULTI_COMPONENT_AMBIGUOUS,PARTIAL_SUPPORT_BELOW_ENVELOPE,0
GM019IG0211_T13,GM019IG0211,81,single_boundary_shift,range_min,move,-0.15,-5,0,REAL_SAR_GRAY_REMEASURED,false,BASE_REGION_FROZEN_BACKGROUND,PERTURBED_LOCAL_RING,COUNTERFACTUAL_BACKGROUND_STABLE,3303,3357,54,11.630282,9.122283,-2.507999,3.449541,3.295688,-0.153853,2.767945,6,13,7,201,0.107738,0.243888,0.328682,0.005028,0.187504,0.338299,0.426364,0.000439,59.787858,-69.002995,69.002995,2.830513,1.359753,AXIS_MULTI_COMPONENT_AMBIGUOUS,PARTIAL_SUPPORT_BELOW_ENVELOPE,90
GM019IG0211_T14,GM019IG0211,81,single_boundary_shift,range_min,move,0.15,5,0,REAL_SAR_GRAY_REMEASURED,false,BASE_REGION_FROZEN_BACKGROUND,PERTURBED_LOCAL_RING,COUNTERFACTUAL_BACKGROUND_STABLE,3303,3004,-299,11.630282,15.02,3.389718,3.449541,4.406736,0.957195,3.408418,6,1,-5,170,0.093533,0.201271,0.281037,-0.037589,0.187944,0.33786,0.421775,0,53.094261,-75.696592,75.696592,3.863084,1.640607,AXIS_ORIENTATION_RESOLVED,PARTIAL_SUPPORT_BELOW_ENVELOPE,90
GM019IG0211_T15,GM019IG0211,81,single_boundary_shift,range_max,move,-0.15,-5,0,REAL_SAR_GRAY_REMEASURED,false,BASE_REGION_FROZEN_BACKGROUND,PERTURBED_LOCAL_RING,COUNTERFACTUAL_BACKGROUND_STABLE,3303,2697,-606,11.630282,13.485,1.854718,3.449541,4.170984,0.721443,3.23305,6,6,0,138,0.079766,0.159533,0.200831,-0.079327,0.16871,0.323215,0.40342,-0.014645,43.974088,-84.816765,84.816765,12.983257,1.944814,AXIS_MULTI_COMPONENT_AMBIGUOUS,PARTIAL_SUPPORT_BELOW_ENVELOPE,90
GM019IG0211_T16,GM019IG0211,81,single_boundary_shift,range_max,move,0.15,5,0,REAL_SAR_GRAY_REMEASURED,false,BASE_REGION_FROZEN_BACKGROUND,PERTURBED_LOCAL_RING,COUNTERFACTUAL_BACKGROUND_STABLE,3303,3607,304,11.630282,9.80163,-1.828651,3.449541,3.059548,-0.389993,3.20362,6,7,1,235,0.121504,0.303981,0.402981,0.065121,0.187944,0.33786,0.421775,0,77.512343,-51.27851,51.27851,20.554998,1.261255,AXIS_MULTI_COMPONENT_AMBIGUOUS,PARTIAL_SUPPORT_BELOW_ENVELOPE,90
GM019IG0211_T17,GM019IG0211,81,single_boundary_shift,azimuth_min,move,-0.15,-5,0,REAL_SAR_GRAY_REMEASURED,false,BASE_REGION_FROZEN_BACKGROUND,PERTURBED_LOCAL_RING,COUNTERFACTUAL_BACKGROUND_STABLE,3303,4007,704,11.630282,10.888587,-0.741695,3.449541,2.720739,-0.728802,4.002069,6,9,3,246,0.113206,0.285186,0.332392,0.046327,0.230121,0.444719,0.53957,0.106859,52.194006,-76.596847,76.596847,4.763339,1.716903,AXIS_MULTI_COMPONENT_AMBIGUOUS,PARTIAL_SUPPORT_BELOW_ENVELOPE,90
GM019IG0211_T18,GM019IG0211,81,single_boundary_shift,azimuth_min,move,0.15,5,0,REAL_SAR_GRAY_REMEASURED,false,BASE_REGION_FROZEN_BACKGROUND,PERTURBED_LOCAL_RING,COUNTERFACTUAL_BACKGROUND_STABLE,3303,2360,-943,11.630282,11.8,0.169718,3.449541,4.031088,0.581547,2.92725,6,4,-2,147,0.098561,0.206299,0.299831,-0.032561,0.131121,0.234271,0.295243,-0.103589,26.459317,77.668464,77.668464,30.498028,1.077023,AXIS_NEAR_ISOTROPIC,PARTIAL_SUPPORT_BELOW_ENVELOPE,90
GM019IG0211_T19,GM019IG0211,81,single_boundary_shift,azimuth_max,move,-0.15,-5,0,REAL_SAR_GRAY_REMEASURED,false,BASE_REGION_FROZEN_BACKGROUND,PERTURBED_LOCAL_RING,COUNTERFACTUAL_BACKGROUND_STABLE,3303,2708,-595,11.630282,13.54,1.909718,3.449541,4.777202,1.327661,2.834295,6,5,-1,139,0.107738,0.234271,0.313598,-0.004589,0.149916,0.26771,0.300271,-0.070149,80.249678,-48.541175,48.541175,23.292333,1.421433,AXIS_MULTI_COMPONENT_AMBIGUOUS,PARTIAL_SUPPORT_BELOW_ENVELOPE,90
GM019IG0211_T20,GM019IG0211,81,single_boundary_shift,azimuth_max,move,0.15,5,0,REAL_SAR_GRAY_REMEASURED,false,BASE_REGION_FROZEN_BACKGROUND,PERTURBED_LOCAL_RING,COUNTERFACTUAL_BACKGROUND_STABLE,3303,3501,198,11.630282,9.513587,-2.116695,3.449541,3.365503,-0.084038,2.826795,6,11,5,224,0.104028,0.239299,0.323215,0.000439,0.196682,0.375009,0.459364,0.037149,51.984035,-76.806818,76.806818,4.97331,1.606766,AXIS_MULTI_COMPONENT_AMBIGUOUS,PARTIAL_SUPPORT_BELOW_ENVELOPE,90
GM019IG0211_T21,GM019IG0211,81,single_boundary_shift,range_min,move,-0.3,-10,0,REAL_SAR_GRAY_REMEASURED,false,BASE_REGION_FROZEN_BACKGROUND,PERTURBED_LOCAL_RING,COUNTERFACTUAL_BACKGROUND_STABLE,3303,3471,168,11.630282,7.662252,-3.96803,3.449541,3.488806,0.039265,2.196239,6,20,14,201,0.112327,0.276009,0.350747,0.037149,0.187504,0.342448,0.426803,0.004589,91.431835,-37.359018,37.359018,34.47449,1.128688,AXIS_NEAR_ISOTROPIC,PARTIAL_SUPPORT_BELOW_ENVELOPE,90
GM019IG0211_T22,GM019IG0211,81,single_boundary_shift,range_min,move,0.3,10,0,REAL_SAR_GRAY_REMEASURED,false,BASE_REGION_FROZEN_BACKGROUND,PERTURBED_LOCAL_RING,COUNTERFACTUAL_BACKGROUND_STABLE,3303,1042,-2261,11.630282,8.982759,-2.647523,3.449541,9.699405,6.249863,0.926114,6,1,-5,91,0.061851,0.144888,0.164561,-0.093972,0.16871,0.332831,0.402981,-0.005028,42.632512,-86.158341,86.158341,14.324833,2.282606,AXIS_ORIENTATION_RESOLVED,PARTIAL_SUPPORT_BELOW_ENVELOPE,90
GM019IG0211_T23,GM019IG0211,81,single_boundary_shift,range_max,move,-0.3,-10,0,REAL_SAR_GRAY_REMEASURED,false,BASE_REGION_FROZEN_BACKGROUND,PERTURBED_LOCAL_RING,COUNTERFACTUAL_BACKGROUND_STABLE,3303,798,-2505,11.630282,6.87931,-4.750971,3.449541,7.616071,4.16653,0.903262,6,7,1,51,0.038467,0.071028,0.094411,-0.167831,0.131121,0.286065,0.369981,-0.051794,38.844043,-89.94681,89.94681,18.113302,2.815505,AXIS_MULTI_COMPONENT_AMBIGUOUS,PARTIAL_SUPPORT_BELOW_ENVELOPE,90
GM019IG0211_T24,GM019IG0211,81,single_boundary_shift,range_max,move,0.3,10,0,REAL_SAR_GRAY_REMEASURED,false,BASE_REGION_FROZEN_BACKGROUND,PERTURBED_LOCAL_RING,COUNTERFACTUAL_BACKGROUND_STABLE,3303,3804,501,11.630282,8.397351,-3.232931,3.449541,2.893657,-0.555885,2.901986,6,16,10,238,0.131121,0.332392,0.468541,0.093533,0.192533,0.338738,0.426364,0.000879,104.929861,-23.860992,23.860992,47.972516,1.289751,AXIS_MULTI_COMPONENT_AMBIGUOUS,PARTIAL_SUPPORT_BELOW_ENVELOPE,90
GM019IG0211_T25,GM019IG0211,81,single_boundary_shift,azimuth_min,move,-0.3,-10,0,REAL_SAR_GRAY_REMEASURED,false,BASE_REGION_FROZEN_BACKGROUND,PERTURBED_LOCAL_RING,COUNTERFACTUAL_BACKGROUND_STABLE,3303,4217,914,11.630282,9.309051,-2.321231,3.449541,2.408582,-1.040959,3.864951,6,11,5,278,0.121504,0.286065,0.33786,0.047206,0.253065,0.482308,0.590925,0.144448,49.406997,-79.383856,79.383856,7.550348,1.846174,AXIS_MULTI_COMPONENT_AMBIGUOUS,PARTIAL_SUPPORT_BELOW_ENVELOPE,90
GM019IG0211_T26,GM019IG0211,81,single_boundary_shift,azimuth_min,move,0.3,10,0,REAL_SAR_GRAY_REMEASURED,false,BASE_REGION_FROZEN_BACKGROUND,PERTURBED_LOCAL_RING,COUNTERFACTUAL_BACKGROUND_STABLE,3303,1094,-2209,11.630282,9.431034,-2.199247,3.449541,5.139881,1.69034,1.834874,6,4,-2,84,0.088944,0.206299,0.323654,-0.032561,0.060972,0.145766,0.178327,-0.192093,129.413849,0.622996,0.622996,72.456504,1.495293,AXIS_MULTI_COMPONENT_AMBIGUOUS,PARTIAL_SUPPORT_BELOW_ENVELOPE,0
GM019IG0211_T27,GM019IG0211,81,single_boundary_shift,azimuth_max,move,-0.3,-10,0,REAL_SAR_GRAY_REMEASURED,false,BASE_REGION_FROZEN_BACKGROUND,PERTURBED_LOCAL_RING,COUNTERFACTUAL_BACKGROUND_STABLE,3303,1469,-1834,11.630282,12.663793,1.033511,3.449541,7.235119,3.785578,1.750323,6,4,-2,79,0.107738,0.262243,0.323215,0.023383,0.075617,0.150355,0.173738,-0.187504,111.57801,-17.212843,17.212843,54.620665,1.870799,AXIS_MULTI_COMPONENT_AMBIGUOUS,PARTIAL_SUPPORT_BELOW_ENVELOPE,0
GM019IG0211_T28,GM019IG0211,81,single_boundary_shift,azimuth_max,move,0.3,10,0,REAL_SAR_GRAY_REMEASURED,false,BASE_REGION_FROZEN_BACKGROUND,PERTURBED_LOCAL_RING,COUNTERFACTUAL_BACKGROUND_STABLE,3303,3640,337,11.630282,8.03532,-3.594962,3.449541,3.100746,-0.348795,2.591415,6,17,11,224,0.104028,0.243448,0.328243,0.004589,0.206299,0.412158,0.492803,0.074299,45.439568,-83.351285,83.351285,11.517777,1.765326,AXIS_MULTI_COMPONENT_AMBIGUOUS,PARTIAL_SUPPORT_BELOW_ENVELOPE,90
GM019IG0211_T29,GM019IG0211,81,scale_resize,range,resize,-0.15,-5,0,REAL_SAR_GRAY_REMEASURED,false,BASE_REGION_FROZEN_BACKGROUND,PERTURBED_LOCAL_RING,COUNTERFACTUAL_BACKGROUND_STABLE,3303,2957,-346,11.630282,14.638614,3.008332,3.449541,4.199482,0.749941,3.485814,6,7,1,158,0.089383,0.192093,0.239299,-0.046766,0.173299,0.332831,0.417626,-0.005028,49.097949,-79.692904,79.692904,7.859396,1.808804,AXIS_MULTI_COMPONENT_AMBIGUOUS,PARTIAL_SUPPORT_BELOW_ENVELOPE,90
GM019IG0211_T30,GM019IG0211,81,scale_resize,range,resize,0.15,5,0,REAL_SAR_GRAY_REMEASURED,false,BASE_REGION_FROZEN_BACKGROUND,PERTURBED_LOCAL_RING,COUNTERFACTUAL_BACKGROUND_STABLE,3303,3529,226,11.630282,9.537838,-2.092444,3.449541,3.063786,-0.385755,3.113089,6,9,3,231,0.116916,0.294803,0.369981,0.055944,0.182916,0.338299,0.422215,0.000439,65.524528,-63.266325,63.266325,8.567183,1.223777,AXIS_MULTI_COMPONENT_AMBIGUOUS,PARTIAL_SUPPORT_BELOW_ENVELOPE,90
GM019IG0211_T31,GM019IG0211,81,scale_resize,azimuth,resize,-0.15,-5,0,REAL_SAR_GRAY_REMEASURED,false,BASE_REGION_FROZEN_BACKGROUND,PERTURBED_LOCAL_RING,COUNTERFACTUAL_BACKGROUND_STABLE,3303,2494,-809,11.630282,12.346535,0.716253,3.449541,4.678757,1.229215,2.638849,6,5,-1,141,0.093533,0.20171,0.309009,-0.037149,0.140738,0.229682,0.276888,-0.108178,81.643047,-47.147806,47.147806,24.685702,1.108273,AXIS_NEAR_ISOTROPIC,PARTIAL_SUPPORT_BELOW_ENVELOPE,90
GM019IG0211_T32,GM019IG0211,81,scale_resize,azimuth,resize,0.15,5,0,REAL_SAR_GRAY_REMEASURED,false,BASE_REGION_FROZEN_BACKGROUND,PERTURBED_LOCAL_RING,COUNTERFACTUAL_BACKGROUND_STABLE,3303,3859,556,11.630282,10.42973,-1.200552,3.449541,3.018518,-0.431023,3.455248,6,9,3,250,0.112766,0.281037,0.327803,0.042178,0.215916,0.417186,0.515747,0.079327,54.258104,-74.532749,74.532749,2.699241,1.701733,AXIS_MULTI_COMPONENT_AMBIGUOUS,PARTIAL_SUPPORT_BELOW_ENVELOPE,90
GM019IG0211_T33,GM019IG0211,81,scale_resize,range,resize,-0.3,-10,0,REAL_SAR_GRAY_REMEASURED,false,BASE_REGION_FROZEN_BACKGROUND,PERTURBED_LOCAL_RING,COUNTERFACTUAL_BACKGROUND_STABLE,3303,2398,-905,11.630282,20.672414,9.042132,3.449541,5.377976,1.928435,3.843902,6,1,-5,107,0.066,0.135271,0.159972,-0.103589,0.173299,0.323215,0.40757,-0.014645,42.620319,-86.170534,86.170534,14.337026,2.521666,AXIS_ORIENTATION_RESOLVED,PARTIAL_SUPPORT_BELOW_ENVELOPE,90
GM019IG0211_T34,GM019IG0211,81,scale_resize,range,resize,0.3,10,0,REAL_SAR_GRAY_REMEASURED,false,BASE_REGION_FROZEN_BACKGROUND,PERTURBED_LOCAL_RING,COUNTERFACTUAL_BACKGROUND_STABLE,3303,3661,358,11.630282,8.099558,-3.530724,3.449541,2.957249,-0.492292,2.738882,6,14,8,235,0.122383,0.313598,0.417626,0.074738,0.188383,0.338299,0.422215,0.000439,83.907616,-44.883237,44.883237,26.950271,1.232806,AXIS_MULTI_COMPONENT_AMBIGUOUS,PARTIAL_SUPPORT_BELOW_ENVELOPE,90
GM019IG0211_T35,GM019IG0211,81,scale_resize,azimuth,resize,-0.3,-10,0,REAL_SAR_GRAY_REMEASURED,false,BASE_REGION_FROZEN_BACKGROUND,PERTURBED_LOCAL_RING,COUNTERFACTUAL_BACKGROUND_STABLE,3303,1765,-1538,11.630282,15.215517,3.585236,3.449541,5.642857,2.193316,2.696421,6,3,-3,85,0.098561,0.187504,0.257654,-0.051355,0.098121,0.154944,0.173738,-0.182916,124.68192,-4.108933,4.108933,67.724575,1.451457,AXIS_MULTI_COMPONENT_AMBIGUOUS,PARTIAL_SUPPORT_BELOW_ENVELOPE,0
GM019IG0211_T36,GM019IG0211,81,scale_resize,azimuth,resize,0.3,10,0,REAL_SAR_GRAY_REMEASURED,false,BASE_REGION_FROZEN_BACKGROUND,PERTURBED_LOCAL_RING,COUNTERFACTUAL_BACKGROUND_STABLE,3303,4205,902,11.630282,9.303097,-2.327184,3.449541,2.713755,-0.735787,3.428128,6,14,8,269,0.113206,0.285186,0.33371,0.046327,0.253065,0.477719,0.585457,0.13986,50.050987,-78.739866,78.739866,6.906358,1.838758,AXIS_MULTI_COMPONENT_AMBIGUOUS,PARTIAL_SUPPORT_BELOW_ENVELOPE,90
GM019IG0211_T37,GM019IG0211,81,local_region_rotation,local_region,rotate,0,0,-30,REAL_SAR_GRAY_REMEASURED,false,BASE_REGION_FROZEN_BACKGROUND,PERTURBED_LOCAL_RING,COUNTERFACTUAL_BACKGROUND_STABLE,3303,3366,63,11.630282,11.852113,0.221831,3.449541,3.109091,-0.340451,3.812083,6,4,-2,205,0.098121,0.220065,0.309009,-0.018794,0.177888,0.352065,0.445158,0.014206,48.346235,-80.444618,80.444618,8.61111,1.439019,AXIS_MULTI_COMPONENT_AMBIGUOUS,PARTIAL_SUPPORT_BELOW_ENVELOPE,90
GM019IG0211_T38,GM019IG0211,81,local_region_rotation,local_region,rotate,0,0,-15,REAL_SAR_GRAY_REMEASURED,false,BASE_REGION_FROZEN_BACKGROUND,PERTURBED_LOCAL_RING,COUNTERFACTUAL_BACKGROUND_STABLE,3303,3388,85,11.630282,11.929577,0.299296,3.449541,3.201835,-0.247706,3.725857,6,6,0,203,0.107299,0.239738,0.30857,0.000879,0.187944,0.360803,0.449747,0.022944,55.837727,-72.953126,72.953126,1.119618,1.568115,AXIS_MULTI_COMPONENT_AMBIGUOUS,PARTIAL_SUPPORT_BELOW_ENVELOPE,90
GM019IG0211_T39,GM019IG0211,81,local_region_rotation,local_region,rotate,0,0,-10,REAL_SAR_GRAY_REMEASURED,false,BASE_REGION_FROZEN_BACKGROUND,PERTURBED_LOCAL_RING,COUNTERFACTUAL_BACKGROUND_STABLE,3303,3417,114,11.630282,12.03169,0.401408,3.449541,3.347727,-0.101814,3.593988,6,4,-2,207,0.107738,0.243448,0.314037,0.004589,0.192093,0.356654,0.450186,0.018794,58.280434,-70.510419,70.510419,1.323089,1.585563,AXIS_MULTI_COMPONENT_AMBIGUOUS,PARTIAL_SUPPORT_BELOW_ENVELOPE,90
GM019IG0211_T40,GM019IG0211,81,local_region_rotation,local_region,rotate,0,0,-5,REAL_SAR_GRAY_REMEASURED,false,BASE_REGION_FROZEN_BACKGROUND,PERTURBED_LOCAL_RING,COUNTERFACTUAL_BACKGROUND_STABLE,3303,3331,28,11.630282,12.068841,0.438559,3.449541,3.415909,-0.033632,3.533127,6,3,-3,201,0.107299,0.239738,0.318186,0.000879,0.187504,0.342448,0.431392,0.004589,58.868175,-69.922678,69.922678,1.91083,1.55116,AXIS_MULTI_COMPONENT_AMBIGUOUS,PARTIAL_SUPPORT_BELOW_ENVELOPE,90
GM019IG0211_T41,GM019IG0211,81,local_region_rotation,local_region,rotate,0,0,5,REAL_SAR_GRAY_REMEASURED,false,BASE_REGION_FROZEN_BACKGROUND,PERTURBED_LOCAL_RING,COUNTERFACTUAL_BACKGROUND_STABLE,3303,3248,-55,11.630282,11.6,-0.030282,3.449541,3.45946,0.009918,3.353125,6,8,2,196,0.103589,0.23886,0.318626,0,0.182916,0.332392,0.413037,-0.005467,56.07592,-72.714933,72.714933,0.881425,1.439517,AXIS_MULTI_COMPONENT_AMBIGUOUS,PARTIAL_SUPPORT_BELOW_ENVELOPE,90
GM019IG0211_T42,GM019IG0211,81,local_region_rotation,local_region,rotate,0,0,10,REAL_SAR_GRAY_REMEASURED,false,BASE_REGION_FROZEN_BACKGROUND,PERTURBED_LOCAL_RING,COUNTERFACTUAL_BACKGROUND_SENSITIVE,3303,3221,-82,11.630282,11.184028,-0.446254,3.449541,3.610092,0.16055,3.09799,6,7,1,196,0.098561,0.224654,0.313598,-0.014206,0.178327,0.323215,0.408009,-0.014645,51.837333,-76.95352,76.95352,5.120013,1.421152,AXIS_MULTI_COMPONENT_AMBIGUOUS,PARTIAL_SUPPORT_BELOW_ENVELOPE,90
GM019IG0211_T43,GM019IG0211,81,local_region_rotation,local_region,rotate,0,0,15,REAL_SAR_GRAY_REMEASURED,false,BASE_REGION_FROZEN_BACKGROUND,PERTURBED_LOCAL_RING,COUNTERFACTUAL_BACKGROUND_SENSITIVE,3303,3170,-133,11.630282,11.161972,-0.46831,3.449541,3.676605,0.227064,3.035945,6,6,0,194,0.097682,0.216355,0.305299,-0.022504,0.173299,0.323215,0.40757,-0.014645,49.345659,-79.445194,79.445194,7.611686,1.426025,AXIS_MULTI_COMPONENT_AMBIGUOUS,PARTIAL_SUPPORT_BELOW_ENVELOPE,90
GM019IG0211_T44,GM019IG0211,81,local_region_rotation,local_region,rotate,0,0,30,REAL_SAR_GRAY_REMEASURED,false,BASE_REGION_FROZEN_BACKGROUND,PERTURBED_LOCAL_RING,COUNTERFACTUAL_BACKGROUND_SENSITIVE,3303,3239,-64,11.630282,11.40493,-0.225352,3.449541,3.493182,0.04364,3.264912,6,8,2,195,0.093533,0.206299,0.30442,-0.032561,0.173299,0.342009,0.430953,0.004149,45.522748,-83.268105,83.268105,11.434597,1.458724,AXIS_MULTI_COMPONENT_AMBIGUOUS,PARTIAL_SUPPORT_BELOW_ENVELOPE,90
GM019IG0211_T45,GM019IG0211,81,local_region_rotation,local_region,rotate,0,0,90,REAL_SAR_GRAY_REMEASURED,false,BASE_REGION_FROZEN_BACKGROUND,PERTURBED_LOCAL_RING,COUNTERFACTUAL_BACKGROUND_STABLE,3303,3303,0,11.630282,11.630282,0,3.449541,3.449541,0,3.371544,6,6,0,201,0.103589,0.23886,0.319065,0,0.183355,0.33786,0.421775,0,56.957345,-71.833508,71.833508,0,1.476405,AXIS_MULTI_COMPONENT_AMBIGUOUS,PARTIAL_SUPPORT_BELOW_ENVELOPE,90
GM019IG0212_T01,GM019IG0212,78,center_shift,range,shift,-0.15,-5,0,REAL_SAR_GRAY_REMEASURED,false,BASE_REGION_FROZEN_BACKGROUND,PERTURBED_LOCAL_RING,COUNTERFACTUAL_BACKGROUND_STABLE,5970,6113,143,5.200348,5.320279,0.11993,3.809278,2.912484,-0.896794,1.826715,31,25,-6,529,0.33261,0.631451,0.910254,0.042923,0.400762,0.725334,0.861024,0.016578,175.058274,36.96625,36.96625,23.385105,1.14196,AXIS_NEAR_ISOTROPIC,PARTIAL_SUPPORT_BELOW_ENVELOPE,90
GM019IG0212_T02,GM019IG0212,78,center_shift,range,shift,0.15,5,0,REAL_SAR_GRAY_REMEASURED,false,BASE_REGION_FROZEN_BACKGROUND,PERTURBED_LOCAL_RING,COUNTERFACTUAL_BACKGROUND_STABLE,5970,6493,523,5.200348,5.651001,0.450652,3.809278,2.657658,-1.151621,2.126309,31,21,-10,667,0.355495,0.669239,0.809505,0.080711,0.358955,0.708757,0.838697,0,5.766933,47.67491,47.67491,12.676445,1.27096,AXIS_MULTI_COMPONENT_AMBIGUOUS,PARTIAL_SUPPORT_BELOW_ENVELOPE,90
GM019IG0212_T03,GM019IG0212,78,center_shift,azimuth,shift,-0.15,-5,0,REAL_SAR_GRAY_REMEASURED,false,BASE_REGION_FROZEN_BACKGROUND,PERTURBED_LOCAL_RING,COUNTERFACTUAL_BACKGROUND_STABLE,5970,5849,-121,5.200348,5.090513,-0.109835,3.809278,4.315315,0.506037,1.179639,31,39,8,610,0.310283,0.604547,0.747102,0.016019,0.365821,0.695584,0.858735,-0.013173,18.844824,60.7528,60.7528,0.401445,1.37069,AXIS_MULTI_COMPONENT_AMBIGUOUS,PARTIAL_SUPPORT_BELOW_ENVELOPE,90
GM019IG0212_T04,GM019IG0212,78,center_shift,azimuth,shift,0.15,5,0,REAL_SAR_GRAY_REMEASURED,false,BASE_REGION_FROZEN_BACKGROUND,PERTURBED_LOCAL_RING,COUNTERFACTUAL_BACKGROUND_STABLE,5970,5707,-263,5.200348,4.966928,-0.233421,3.809278,3.374517,-0.434761,1.471893,31,41,10,548,0.319995,0.595952,0.708757,0.007424,0.356667,0.66868,0.778025,-0.040076,10.882019,52.789995,52.789995,7.56136,1.292709,AXIS_MULTI_COMPONENT_AMBIGUOUS,PARTIAL_SUPPORT_BELOW_ENVELOPE,90
GM019IG0212_T05,GM019IG0212,78,center_shift,range,shift,-0.3,-10,0,REAL_SAR_GRAY_REMEASURED,false,BASE_REGION_FROZEN_BACKGROUND,PERTURBED_LOCAL_RING,COUNTERFACTUAL_BACKGROUND_STABLE,5970,5292,-678,5.200348,4.609756,-0.590592,3.809278,3.181001,-0.628277,1.449153,31,33,2,407,0.275342,0.731641,0.808333,0.143113,0.408185,0.728236,0.856447,0.01948,2.86017,44.768146,44.768146,15.583209,1.101147,AXIS_NEAR_ISOTROPIC,PARTIAL_SUPPORT_BELOW_ENVELOPE,0
GM019IG0212_T06,GM019IG0212,78,center_shift,range,shift,0.3,10,0,REAL_SAR_GRAY_REMEASURED,false,BASE_REGION_FROZEN_BACKGROUND,PERTURBED_LOCAL_RING,COUNTERFACTUAL_BACKGROUND_STABLE,5970,6666,696,5.200348,5.80662,0.606272,3.809278,3.006418,-0.80286,1.931408,31,23,-8,633,0.366379,0.703566,0.841544,0.115038,0.372686,0.724218,0.860465,0.015461,175.589365,37.497342,37.497342,22.854013,1.184136,AXIS_NEAR_ISOTROPIC,PARTIAL_SUPPORT_BELOW_ENVELOPE,90
GM019IG0212_T07,GM019IG0212,78,center_shift,azimuth,shift,-0.3,-10,0,REAL_SAR_GRAY_REMEASURED,false,BASE_REGION_FROZEN_BACKGROUND,PERTURBED_LOCAL_RING,COUNTERFACTUAL_BACKGROUND_STABLE,5970,5447,-523,5.200348,4.744774,-0.455575,3.809278,4.890886,1.081608,0.970126,31,39,8,576,0.301129,0.61599,0.800351,0.027462,0.365821,0.727064,0.880504,0.018308,20.182001,62.089977,62.089977,1.738622,1.479925,AXIS_MULTI_COMPONENT_AMBIGUOUS,PARTIAL_SUPPORT_BELOW_ENVELOPE,90
GM019IG0212_T08,GM019IG0212,78,center_shift,azimuth,shift,0.3,10,0,REAL_SAR_GRAY_REMEASURED,false,BASE_REGION_FROZEN_BACKGROUND,PERTURBED_LOCAL_RING,COUNTERFACTUAL_BACKGROUND_STABLE,5970,5012,-958,5.200348,4.365854,-0.834495,3.809278,3.445443,-0.363835,1.267139,31,46,15,447,0.327475,0.589086,0.70418,0.000558,0.303418,0.562183,0.669239,-0.146574,173.578863,35.486839,35.486839,24.864516,1.161147,AXIS_NEAR_ISOTROPIC,PARTIAL_SUPPORT_BELOW_ENVELOPE,0
GM019IG0212_T09,GM019IG0212,78,center_shift,range,shift,-0.45,-15,0,REAL_SAR_GRAY_REMEASURED,false,BASE_REGION_FROZEN_BACKGROUND,PERTURBED_LOCAL_RING,COUNTERFACTUAL_BACKGROUND_STABLE,5970,4306,-1664,5.200348,3.750871,-1.449477,3.809278,3.269923,-0.539355,1.147082,31,46,15,277,0.212381,0.6372,0.704738,0.048672,0.417339,0.725334,0.834678,0.016577,71.018434,-67.07359,67.07359,52.575055,1.019535,AXIS_NEAR_ISOTROPIC,PARTIAL_SUPPORT_BELOW_ENVELOPE,90
