component_id,scene,sar_frame,target_azimuth_min,target_azimuth_max,target_radial_pixel_min,target_radial_pixel_max,target_valid_pixel_count,target_mean_intensity,adjacent_control_status,adjacent_control_mean,adjacent_control_ratio,far_control_status,far_control_mean,far_control_ratio,temporal_control_status,temporal_control_frame,temporal_control_mean,temporal_control_ratio,matched_control_status
WGV33D_STRICT_F0646_C025839,GM_RM011,646,51,52,76,80,4,158.5,matched_control_unavailable,0,158.5,matched_background_control,65.75,2.410646,temporal_background_control,526,40,3.9625,matched_control_available
WGV33D_MAIN_F0647_C025840,GM_RM011,647,-56,-53,80,88,28,117.321429,matched_background_control,64.972222,1.751957,matched_background_control,72.742858,1.564808,temporal_background_control,527,35.028571,3.249592,matched_control_available
WGV33D_MAIN_F0647_C025841,GM_RM011,647,-43,-32,56,72,108,143.833333,matched_background_control,71.79798,1.765827,matched_background_control,0,126782828398.425156,temporal_background_control,527,51.666667,2.453861,matched_control_available
WGV33D_MAIN_F0647_C025842,GM_RM011,647,-43,-39,200,216,60,125.833334,matched_background_control,59.069565,1.635042,matched_background_control,53.153846,1.817012,temporal_background_control,527,38.07265,2.536761,matched_control_available
WGV33D_MAIN_F0647_C025843,GM_RM011,647,-38,-30,176,196,157,132.67516,matched_background_control,58.537717,1.748951,matched_background_control,0,102379576313.702347,temporal_background_control,527,43.643545,2.345813,matched_control_available
WGV33D_MAIN_F0647_C025844,GM_RM011,647,-31,-27,56,68,35,144.514285,matched_background_control,153.98077,0.877214,matched_background_control,0,135074073791.503891,temporal_background_control,527,81.203704,1.663398,matched_control_available
WGV33D_MAIN_F0647_C025845,GM_RM011,647,-31,-28,164,172,35,117.742859,matched_background_control,73.528572,1.482417,matched_background_control,0,109000001634.870255,temporal_background_control,527,35.328571,3.085322,matched_control_available
WGV33D_MAIN_F0647_C025846,GM_RM011,647,-26,-21,148,164,88,116.011363,matched_background_control,74.25,1.42054,matched_background_control,0,105475112811.472626,temporal_background_control,527,39.117647,2.696356,matched_control_available
WGV33D_MAIN_F0647_C025847,GM_RM011,647,-25,-20,52,60,24,141.541667,matched_background_control,123.897435,1.066846,matched_background_control,0,132179486983.861664,temporal_background_control,527,50.410256,2.622075,matched_control_available
WGV33D_MAIN_F0647_C025848,GM_RM011,647,-20,-13,144,156,137,119.554743,matched_background_control,91.330316,1.271508,matched_background_control,0.126697,916.575965,temporal_background_control,527,42.363636,2.741202,matched_control_available
WGV33D_MAIN_F0647_C025849,GM_RM011,647,-19,-11,52,64,49,120.877551,matched_background_control,120.721649,0.863007,matched_background_control,20.479592,5.087195,temporal_background_control,527,57.22449,1.820613,matched_control_available
WGV33D_MAIN_F0647_C025850,GM_RM011,647,-9,-6,132,140,38,154.10526,matched_background_control,107.172414,1.357459,matched_background_control,53.298246,2.729586,temporal_background_control,527,40.214286,3.617673,matched_control_available
WGV33D_MAIN_F0647_C025851,GM_RM011,647,-4,2,132,144,104,156.144232,matched_background_control,132.568967,1.100559,matched_background_control,51.821839,2.815415,temporal_background_control,527,41.264706,3.535709,matched_control_available
WGV33D_MAIN_F0647_C025852,GM_RM011,647,4,7,140,148,32,139.218752,matched_background_control,120.409837,1.117434,matched_background_control,56.666667,2.374412,temporal_background_control,527,47.933334,2.807024,matched_control_available
WGV33D_MAIN_F0647_C025853,GM_RM011,647,10,17,132,148,69,140.985508,matched_background_control,128.260073,0.955305,matched_background_control,58.455882,2.096067,temporal_background_control,527,37.952381,3.228453,matched_control_available
WGV33D_MAIN_F0647_C025854,GM_RM011,647,18,22,132,140,36,147.194446,matched_background_control,111.246753,1.230178,matched_background_control,58.03896,2.357956,temporal_background_control,527,34.666667,3.947692,matched_control_available
WGV33D_MAIN_F0647_C025855,GM_RM011,647,18,20,148,152,19,138.210528,matched_background_control,119.999999,1.151754,matched_background_control,64.809522,2.132565,temporal_background_control,527,36.894737,3.746077,matched_control_available
WGV33D_MAIN_F0647_C025856,GM_RM011,647,22,34,56,72,82,120.792682,matched_background_control,67.255814,1.547372,matched_background_control,101.606482,1.024243,temporal_background_control,527,56.497674,1.842019,matched_control_available
WGV33D_MAIN_F0647_C025857,GM_RM011,647,27,29,132,136,20,130.200001,matched_background_control,103.526314,1.257651,matched_background_control,73.263159,1.777155,temporal_background_control,527,32.250001,4.037209,matched_control_available
WGV33D_STRICT_F0647_C025858,GM_RM011,647,-55,-54,84,88,5,134.600006,matched_background_control,92.833336,1.44991,matched_background_control,68.5,1.964964,temporal_background_control,527,33,4.078788,matched_control_available
WGV33D_STRICT_F0647_C025859,GM_RM011,647,-43,-32,56,72,80,151.6625,matched_background_control,71.79798,1.765827,matched_background_control,0,126782828398.425156,temporal_background_control,527,51.666667,2.453861,matched_control_available
WGV33D_STRICT_F0647_C025860,GM_RM011,647,-38,-35,188,196,55,141.781818,matched_background_control,68.54321,1.903999,matched_background_control,0,130506172839.506165,temporal_background_control,527,41.19753,3.167815,matched_control_available
WGV33D_STRICT_F0647_C025861,GM_RM011,647,-32,-30,176,180,25,150.040002,matched_background_control,97.269234,1.542523,matched_background_control,0,150040002441.40625,temporal_background_control,527,45.44,3.301937,matched_control_available
WGV33D_STRICT_F0647_C025862,GM_RM011,647,-30,-27,56,68,26,149.153846,matched_background_control,145.075,0.957608,matched_background_control,0,138924998855.59082,temporal_background_control,527,85.750001,1.620117,matched_control_available
WGV33D_STRICT_F0647_C025863,GM_RM011,647,-25,-20,52,60,24,141.541667,matched_background_control,123.897435,1.066846,matched_background_control,0,132179486983.861664,temporal_background_control,527,50.410256,2.622075,matched_control_available
WGV33D_STRICT_F0647_C025864,GM_RM011,647,-19,-17,56,60,9,138,matched_background_control,113.874999,1.211855,matched_background_control,0,138000000000,temporal_background_control,527,53,2.603774,matched_control_available
WGV33D_STRICT_F0647_C025865,GM_RM011,647,-15,-14,60,64,4,134.25,matched_control_unavailable,0,134.25,matched_background_control,120.5,1.114108,temporal_background_control,527,63.25,2.12253,matched_control_available
WGV33D_STRICT_F0647_C025866,GM_RM011,647,-9,-6,136,140,28,157.607138,matched_background_control,117.793106,1.338,matched_background_control,55.482759,2.840651,temporal_background_control,527,40.892857,3.854148,matched_control_available
WGV33D_STRICT_F0647_C025867,GM_RM011,647,-3,2,132,140,68,160.500001,matched_background_control,137.729166,1.135103,matched_background_control,52.265306,2.991216,temporal_background_control,527,42.947368,3.640196,matched_control_available
WGV33D_STRICT_F0647_C025868,GM_RM011,647,3,4,136,140,8,164.75,matched_background_control,122.888885,1.340642,matched_background_control,71,2.320423,temporal_background_control,527,55.875,2.948546,matched_control_available
WGV33D_STRICT_F0647_C025869,GM_RM011,647,13,14,140,144,11,154.27272,matched_background_control,112.454544,1.371867,matched_background_control,57.099998,2.701799,temporal_background_control,527,37.909092,4.069544,matched_control_available
WGV33D_STRICT_F0647_C025870,GM_RM011,647,21,22,132,136,9,160.444443,matched_background_control,126.400002,1.269339,matched_background_control,63.444443,2.528897,temporal_background_control,527,35.888889,4.470588,matched_control_available
WGV33D_STRICT_F0647_C025871,GM_RM011,647,29,33,56,64,26,132.499998,matched_background_control,87.666666,1.513308,matched_background_control,116.852941,1.13533,temporal_background_control,527,60.545454,2.191191,matched_control_available
WGV33D_MAIN_F0648_C025872,GM_RM011,648,-56,-51,76,84,35,103.2,matched_background_control,38.62963,2.38795,matched_background_control,65.462963,1.409127,temporal_background_control,528,37.578948,2.454715,matched_control_available
WGV33D_MAIN_F0648_C025873,GM_RM011,648,-43,-40,204,216,74,102.14865,matched_background_control,56.62406,1.637498,matched_background_control,45.406015,2.04206,temporal_background_control,528,39.954887,2.320662,matched_control_available
WGV33D_MAIN_F0648_C025874,GM_RM011,648,-42,-30,56,72,112,127.205356,matched_background_control,70.504673,1.617643,matched_background_control,0,114051401263.08548,temporal_background_control,528,59.467289,1.917885,matched_control_available
WGV33D_MAIN_F0648_C025875,GM_RM011,648,-40,-29,172,200,259,108.494209,matched_background_control,48.628856,1.623563,matched_background_control,0,78952000263.214111,temporal_background_control,528,45.867,1.721325,matched_control_available
WGV33D_MAIN_F0648_C025876,GM_RM011,648,-32,-28,80,84,22,106.045455,matched_background_control,69.75,1.520365,matched_background_control,0,106045455239.035858,temporal_background_control,528,59.409091,1.785004,matched_control_available
WGV33D_MAIN_F0648_C025877,GM_RM011,648,-28,-25,60,64,14,131.499998,matched_background_control,155.461536,0.845868,matched_background_control,0,131499997820.172974,temporal_background_control,528,122.071426,1.077238,matched_control_available
WGV33D_MAIN_F0648_C025878,GM_RM011,648,-25,-20,48,60,24,124.041667,matched_background_control,89.963636,1.26301,matched_background_control,0,113625000136.239182,temporal_background_control,528,58.535714,1.941123,matched_control_available
WGV33D_MAIN_F0648_C025879,GM_RM011,648,-19,-18,48,56,8,131,matched_background_control,105.5,1.241706,matched_background_control,0,130999999999.999985,temporal_background_control,528,50.125,2.613466,matched_control_available
WGV33D_MAIN_F0648_C025880,GM_RM011,648,-14,-10,56,64,27,107.62963,matched_background_control,98.03125,1.077688,matched_background_control,56.794117,1.860176,temporal_background_control,528,64.882353,1.628286,matched_control_available
WGV33D_MAIN_F0648_C025881,GM_RM011,648,-8,3,128,144,193,129.3057,matched_background_control,79.595238,1.46418,matched_background_control,46.45933,2.508469,temporal_background_control,528,46.157518,2.524871,matched_control_available
WGV33D_MAIN_F0648_C025882,GM_RM011,648,6,8,140,148,30,124.433336,matched_background_control,99.375001,1.219328,matched_background_control,47.780487,2.535988,temporal_background_control,528,46.853659,2.586153,matched_control_available
WGV33D_MAIN_F0648_C025883,GM_RM011,648,13,16,140,148,31,121.161291,matched_background_control,108.083335,1.066572,matched_background_control,52.081968,2.213409,temporal_background_control,528,41.180328,2.799363,matched_control_available
WGV33D_MAIN_F0648_C025884,GM_RM011,648,20,23,132,140,29,125.344829,matched_background_control,101.403508,1.126335,matched_background_control,50.684211,2.253449,temporal_background_control,528,38.410714,2.973501,matched_control_available
WGV33D_MAIN_F0648_C025885,GM_RM011,648,29,36,56,68,54,115.62963,matched_background_control,66.274725,1.548665,matched_background_control,94.233334,1.089183,temporal_background_control,528,64.483517,1.591684,matched_control_available
WGV33D_MAIN_F0648_C025886,GM_RM011,648,30,34,148,164,89,114.483147,matched_background_control,87.56,1.182176,matched_background_control,80.552326,1.28502,temporal_background_control,528,37.579545,2.75446,matched_control_available
WGV33D_MAIN_F0648_C025887,GM_RM011,648,34,37,168,172,36,102.305555,matched_background_control,79.514285,1.286631,matched_background_control,62.777778,1.629646,temporal_background_control,528,37.055556,2.76087,matched_control_available
WGV33D_STRICT_F0648_C025888,GM_RM011,648,-55,-53,80,84,10,114,matched_background_control,68.636363,1.660927,matched_background_control,65.545455,1.739251,temporal_background_control,528,37.800001,3.015873,matched_control_available
WGV33D_STRICT_F0648_C025889,GM_RM011,648,-42,-40,204,212,30,110.933334,matched_background_control,64.299999,1.593695,matched_background_control,0,102474576659.12175,temporal_background_control,528,39.152542,2.617316,matched_control_available
WGV33D_STRICT_F0648_C025890,GM_RM011,648,-41,-30,56,68,63,140.42857,matched_background_control,71.678322,1.720098,matched_background_control,0,123293705493.420135,temporal_background_control,528,57.468531,2.145413,matched_control_available
WGV33D_STRICT_F0648_C025891,GM_RM011,648,-37,-29,172,192,125,117.984001,matched_background_control,54.356436,1.65454,matched_background_control,0,89934911663.950775,temporal_background_control,528,47.641026,1.887762,matched_control_available
WGV33D_STRICT_F0648_C025892,GM_RM011,648,-30,-28,80,84,11,112.727273,matched_background_control,78.545456,1.435185,matched_background_control,0,112727272727.27272,temporal_background_control,528,57.545455,1.958926,matched_control_available
WGV33D_STRICT_F0648_C025893,GM_RM011,648,-27,-25,60,64,9,139.999998,matched_background_control,122.777774,1.140272,matched_background_control,0,139999998304.578979,temporal_background_control,528,135.333332,1.034483,matched_control_available
WGV33D_STRICT_F0648_C025894,GM_RM011,648,-19,-18,48,56,8,131,matched_background_control,105.5,1.241706,matched_background_control,0,130999999999.999985,temporal_background_control,528,50.125,2.613466,matched_control_available
WGV33D_STRICT_F0648_C025895,GM_RM011,648,-12,-10,56,64,14,111.642856,matched_background_control,107.705883,1.023363,matched_background_control,60.5,1.821855,temporal_background_control,528,70.388889,1.565904,matched_control_available
WGV33D_STRICT_F0648_C025896,GM_RM011,648,-2,3,132,144,64,138.140625,matched_background_control,115.324138,1.087514,matched_background_control,47.006849,2.668051,temporal_background_control,528,46.930556,2.672388,matched_control_available
WGV33D_STRICT_F0648_C025897,GM_RM011,648,14,15,140,144,10,132.5,matched_background_control,106.5,1.244131,matched_background_control,54.666668,2.42378,temporal_background_control,528,41,3.231707,matched_control_available
WGV33D_STRICT_F0648_C025898,GM_RM011,648,30,36,56,68,35,123.257143,matched_background_control,70.282052,1.510215,matched_background_control,94.256411,1.126088,temporal_background_control,528,64.782052,1.638433,matched_control_available
