corridor_region_id,pair_id,sar_frame,split,offset_axis,offset_m,relative_aspect_angle_deg,aspect_observability_status,absolute_range_m_grid,corridor_validity_status,vehicle_overlap_policy,total_energy,mean_energy,local_background_normalized_energy,high_energy_pixel_fraction,response_occupancy_ratio,inside_vs_ring_contrast,energy_entropy_proxy,range_energy90_width_m,azimuth_energy90_width_m,body_long_energy90_width_m,body_short_energy90_width_m,range_second_moment_width_m,azimuth_second_moment_width_m,body_long_second_moment_width_m,body_short_second_moment_width_m,energy_centroid_range_offset_m,energy_centroid_azimuth_offset_m,energy_centroid_body_long_offset_m,energy_centroid_body_short_offset_m,response_principal_axis_deg,principal_minus_body_axial_deg,principal_minus_range_axial_deg,response_compactness,response_linearity,response_fragment_count,response_fragmentation_index,radar_near_half_energy,radar_far_half_energy,near_far_energy_ratio
E0_R1_REG_000319_0015,WGV35A_PAIR_0007,319,calibration,body_long,-0.9,48.375314,OBSERVABLE_HIGH,37.286259,GT_ATTACHED_OFFSET_HAS_OVERLAP_RISK,not_claimed_clean_background_when_offset_smaller_than_subject_extent,571840,51.862869,0.987206,0.075095,0.075095,3.685523,0.85044,3.059172,2.608303,3.921489,1.815675,0,0,5.024271,2.37163,0.60043,-0.643197,-0.879894,0.002354,-170.121878,-172.924513,-39.11076,0.164575,2.19058,190,19.146663,183106.10434,388733.89566,0.471032
E0_R1_REG_000319_0016,WGV35A_PAIR_0007,319,calibration,body_long,-0.45,48.375314,OBSERVABLE_HIGH,37.286259,GT_ATTACHED_OFFSET_HAS_OVERLAP_RISK,not_claimed_clean_background_when_offset_smaller_than_subject_extent,578852,52.498821,0.999311,0.093688,0.093688,7.25175,0.842247,3.076912,2.850375,3.897925,1.729561,0,0,5.047461,2.188721,0.274978,-0.324291,-0.424639,0.021421,-173.422562,-175.271925,-42.411445,0.169942,2.320697,199,20.053611,242766.005015,336085.994985,0.722333
E0_R1_REG_000319_0018,WGV35A_PAIR_0007,319,calibration,body_long,0.45,48.375314,OBSERVABLE_HIGH,37.286259,GT_ATTACHED_OFFSET_HAS_OVERLAP_RISK,not_claimed_clean_background_when_offset_smaller_than_subject_extent,588718,53.393616,1.016344,0.115545,0.115545,7.749617,0.825921,2.63493,3.194867,3.726833,1.606963,0,0,4.70615,1.920218,-0.3383,0.328818,0.471274,0.021653,178.314207,175.568562,-50.674675,0.165907,2.450076,212,21.363646,357203.04106,231514.95894,1.542894
E0_R1_REG_000319_0019,WGV35A_PAIR_0007,319,calibration,body_long,0.9,48.375314,OBSERVABLE_HIGH,37.286259,GT_ATTACHED_OFFSET_HAS_OVERLAP_RISK,not_claimed_clean_background_when_offset_smaller_than_subject_extent,595611,53.250874,1.013627,0.112919,0.112919,3.921835,0.826367,2.492197,3.191948,3.52722,1.670422,0,0,4.518989,2.046091,-0.624799,0.639247,0.89369,0.018119,175.922101,173.749536,-53.066781,0.192924,2.236465,218,21.655988,413732.994648,181878.005352,2.274783
E0_R1_REG_000319_0020,WGV35A_PAIR_0007,319,calibration,body_short,-0.9,48.375314,OBSERVABLE_HIGH,37.286259,GT_ATTACHED_OFFSET_HAS_OVERLAP_RISK,not_claimed_clean_background_when_offset_smaller_than_subject_extent,564957,50.510239,0.961459,0.0346,0.0346,1.295864,0.863206,3.572925,3.250033,4.285779,1.927718,0,0,5.688705,2.51432,0.671724,0.609436,-0.015309,-0.906858,-170.969305,-175.802786,-39.958188,0.149895,2.283537,169,16.788357,166888.869505,398068.130495,0.419247
E0_R1_REG_000319_0021,WGV35A_PAIR_0007,319,calibration,body_short,-0.45,48.375314,OBSERVABLE_HIGH,37.286259,GT_ATTACHED_OFFSET_HAS_OVERLAP_RISK,not_claimed_clean_background_when_offset_smaller_than_subject_extent,573576,51.116299,0.972995,0.054184,0.054184,3.269108,0.854794,3.438106,3.006827,4.303566,1.867352,0,0,5.723892,2.379875,0.314448,0.317267,0.01615,-0.446403,-168.025023,-173.365592,-37.013905,0.144582,2.501908,195,19.309034,231706.906295,341869.093705,0.677765
E0_R1_REG_000319_0023,WGV35A_PAIR_0007,319,calibration,body_short,0.45,48.375314,OBSERVABLE_HIGH,37.286259,GT_ATTACHED_OFFSET_HAS_OVERLAP_RISK,not_claimed_clean_background_when_offset_smaller_than_subject_extent,597488,53.784138,1.023777,0.121253,0.121253,3.479256,0.827286,2.617254,3.288368,3.819362,1.374958,0,0,5.088765,1.638218,-0.354405,-0.276771,0.040722,0.447824,177.440118,174.826241,-51.548765,0.200001,3.13232,226,22.604295,365153.00782,232334.99218,1.571666
E0_R1_REG_000319_0024,WGV35A_PAIR_0007,319,calibration,body_short,0.9,48.375314,OBSERVABLE_HIGH,37.286259,GT_ATTACHED_OFFSET_HAS_OVERLAP_RISK,not_claimed_clean_background_when_offset_smaller_than_subject_extent,591642,53.48418,1.018068,0.118062,0.118062,1.42231,0.826133,2.475495,3.221428,3.722284,1.312546,0,0,4.975097,1.427151,-0.652257,-0.57003,0.03072,0.865696,176.59869,174.184452,-52.390192,0.20687,3.596926,208,20.892344,415134.979899,176507.020101,2.351946
E0_R1_REG_000321_0005,WGV35A_PAIR_0010,321,calibration,local_range,-0.9,47.442076,OBSERVABLE_HIGH,37.651706,GT_ATTACHED_OFFSET_HAS_OVERLAP_RISK,not_claimed_clean_background_when_offset_smaller_than_subject_extent,559321,50.562374,1.022207,0.124028,0.124028,1.424252,0.825077,2.27407,3.319121,3.792068,1.120984,0,0,4.909268,1.377528,-0.883915,0.012939,0.605633,0.643958,175.450511,172.535297,-54.317453,0.24581,3.879272,212,21.29412,434294.008328,125026.991672,3.473602
E0_R1_REG_000321_0006,WGV35A_PAIR_0010,321,calibration,local_range,-0.45,47.442076,OBSERVABLE_HIGH,37.651706,GT_ATTACHED_OFFSET_HAS_OVERLAP_RISK,not_claimed_clean_background_when_offset_smaller_than_subject_extent,566788,50.673939,1.024463,0.126956,0.126956,3.186769,0.825605,2.353435,3.401898,3.787199,1.271604,0,0,4.970363,1.560953,-0.46128,0.015401,0.322441,0.330224,175.369085,172.222557,-54.398879,0.222579,3.402195,232,23.046739,366731.031266,200056.968734,1.833133
E0_R1_REG_000321_0008,WGV35A_PAIR_0010,321,calibration,local_range,0.45,47.442076,OBSERVABLE_HIGH,37.651706,GT_ATTACHED_OFFSET_HAS_OVERLAP_RISK,not_claimed_clean_background_when_offset_smaller_than_subject_extent,542185,49.173317,0.994125,0.081081,0.081081,2.827801,0.834427,3.325866,3.054749,4.216315,1.828685,0,0,5.44516,2.425319,0.403461,0.013247,-0.262297,-0.306849,-169.37164,-172.359553,-39.139605,0.155947,2.327396,212,21.363646,204671.958514,337513.041486,0.606412
E0_R1_REG_000321_0009,WGV35A_PAIR_0010,321,calibration,local_range,0.9,47.442076,OBSERVABLE_HIGH,37.651706,GT_ATTACHED_OFFSET_HAS_OVERLAP_RISK,not_claimed_clean_background_when_offset_smaller_than_subject_extent,524020,47.371181,0.957692,0.034081,0.034081,1.163486,0.865646,3.218365,3.303271,4.263352,1.859391,0,0,5.434115,2.385058,0.914708,0.004992,-0.613158,-0.678788,-174.452531,-178.285946,-44.220496,0.147252,2.286369,200,20.088792,113949.87599,410070.12401,0.277879
E0_R1_REG_000321_0010,WGV35A_PAIR_0010,321,calibration,local_azimuth,-0.9,47.442076,OBSERVABLE_HIGH,37.651706,GT_ATTACHED_OFFSET_HAS_OVERLAP_RISK,not_claimed_clean_background_when_offset_smaller_than_subject_extent,554579,49.582386,1.002395,0.098882,0.098882,1.463361,0.845463,2.659972,2.788825,3.81595,1.371456,0,0,5.046868,1.534234,-0.014202,-0.873207,-0.6352,0.599344,179.90553,178.733588,-49.862435,0.225799,3.235424,209,20.761933,280971.976924,273607.023076,1.026918
E0_R1_REG_000321_0011,WGV35A_PAIR_0010,321,calibration,local_azimuth,-0.45,47.442076,OBSERVABLE_HIGH,37.651706,GT_ATTACHED_OFFSET_HAS_OVERLAP_RISK,not_claimed_clean_background_when_offset_smaller_than_subject_extent,557178,50.368649,1.018291,0.120322,0.120322,3.280058,0.827244,2.700431,3.243359,3.82059,1.403619,0,0,5.218018,1.662845,-0.034265,-0.427103,-0.292266,0.313324,179.084318,176.911753,-50.683646,0.223378,3.079345,225,22.599892,286670.020136,270507.979864,1.059747
E0_R1_REG_000321_0013,WGV35A_PAIR_0010,321,calibration,local_azimuth,0.45,47.442076,OBSERVABLE_HIGH,37.651706,GT_ATTACHED_OFFSET_HAS_OVERLAP_RISK,not_claimed_clean_background_when_offset_smaller_than_subject_extent,548009,49.539776,1.001534,0.089134,0.089134,2.846676,0.832562,2.887143,2.847031,3.786381,1.796751,0,0,4.694985,2.278571,-0.024913,0.471453,0.364922,-0.299534,-171.907339,-173.82358,-41.675304,0.158882,2.113668,225,22.599892,279862.954796,268146.045204,1.043696
E0_R1_REG_000321_0014,WGV35A_PAIR_0010,321,calibration,local_azimuth,0.9,47.442076,OBSERVABLE_HIGH,37.651706,GT_ATTACHED_OFFSET_HAS_OVERLAP_RISK,not_claimed_clean_background_when_offset_smaller_than_subject_extent,533196,48.358063,0.977643,0.058498,0.058498,1.328448,0.854115,3.260645,2.915702,4.14271,1.868899,0,0,5.262462,2.458724,-0.009397,0.89641,0.668247,-0.597565,-168.98148,-174.896044,-38.749444,0.158325,2.194243,223,22.472137,268978.991571,264217.008429,1.018023
E0_R1_REG_000321_0015,WGV35A_PAIR_0010,321,calibration,body_long,-0.9,47.442076,OBSERVABLE_HIGH,37.651706,GT_ATTACHED_OFFSET_HAS_OVERLAP_RISK,not_claimed_clean_background_when_offset_smaller_than_subject_extent,543731,49.179722,0.994255,0.090268,0.090268,2.964123,0.845056,2.885515,2.656638,3.680115,1.725511,0,0,4.879665,2.086116,0.575365,-0.654369,-0.871191,0.016432,-175.373993,-175.113998,-45.141958,0.170218,2.351861,200,20.099694,176862.028247,366868.971753,0.482085
E0_R1_REG_000321_0016,WGV35A_PAIR_0010,321,calibration,body_long,-0.45,47.442076,OBSERVABLE_HIGH,37.651706,GT_ATTACHED_OFFSET_HAS_OVERLAP_RISK,not_claimed_clean_background_when_offset_smaller_than_subject_extent,559955,49.92466,1.009315,0.109932,0.109932,4.711088,0.834989,2.892452,3.08482,3.866899,1.663508,0,0,5.06504,1.91113,0.265187,-0.319291,-0.414597,0.019503,-178.512002,179.315433,-48.279967,0.172511,2.586894,219,21.695197,236149.072487,323805.927513,0.729292
E0_R1_REG_000321_0018,WGV35A_PAIR_0010,321,calibration,body_long,0.45,47.442076,OBSERVABLE_HIGH,37.651706,GT_ATTACHED_OFFSET_HAS_OVERLAP_RISK,not_claimed_clean_background_when_offset_smaller_than_subject_extent,560744,50.718525,1.025364,0.127533,0.127533,5.273357,0.825078,2.45028,3.437124,3.759496,1.602414,0,0,4.908525,1.801158,-0.334389,0.319356,0.461312,0.031552,175.511515,172.498069,-54.25645,0.17808,2.814932,225,22.612156,340636.023272,220107.976728,1.547586
E0_R1_REG_000321_0019,WGV35A_PAIR_0010,321,calibration,body_long,0.9,47.442076,OBSERVABLE_HIGH,37.651706,GT_ATTACHED_OFFSET_HAS_OVERLAP_RISK,not_claimed_clean_background_when_offset_smaller_than_subject_extent,557799,50.452152,1.019979,0.120025,0.120025,3.109713,0.825631,2.231906,3.213326,3.404622,1.61265,0,0,4.354878,1.822616,-0.610438,0.650943,0.892313,0.011777,174.740503,171.367445,-55.027462,0.183263,2.483435,219,22.009165,387130.008788,170668.991212,2.268309
E0_R1_REG_000321_0020,WGV35A_PAIR_0010,321,calibration,body_short,-0.9,47.442076,OBSERVABLE_HIGH,37.651706,GT_ATTACHED_OFFSET_HAS_OVERLAP_RISK,not_claimed_clean_background_when_offset_smaller_than_subject_extent,524929,47.608288,0.962485,0.039362,0.039362,0.992231,0.862205,3.306566,3.255567,4.325175,1.85152,0,0,5.731413,2.378383,0.671782,0.61368,0.000118,-0.909887,-172.927869,-176.540801,-42.695833,0.156665,2.428593,194,19.549751,153496.1224,371432.8776,0.413254
E0_R1_REG_000321_0021,WGV35A_PAIR_0010,321,calibration,body_short,-0.45,47.442076,OBSERVABLE_HIGH,37.651706,GT_ATTACHED_OFFSET_HAS_OVERLAP_RISK,not_claimed_clean_background_when_offset_smaller_than_subject_extent,539781,48.795967,0.986496,0.070873,0.070873,2.361844,0.843407,3.274866,3.053082,4.241335,1.845834,0,0,5.497458,2.461994,0.311021,0.318683,0.025575,-0.444566,-168.267303,-172.152715,-38.035267,0.139217,2.342308,213,21.394564,218931.97435,320849.02565,0.682352
E0_R1_REG_000321_0023,WGV35A_PAIR_0010,321,calibration,body_short,0.45,47.442076,OBSERVABLE_HIGH,37.651706,GT_ATTACHED_OFFSET_HAS_OVERLAP_RISK,not_claimed_clean_background_when_offset_smaller_than_subject_extent,559342,50.564274,1.022246,0.124571,0.124571,2.797943,0.825091,2.480197,3.322609,3.794751,1.148508,0,0,5.081363,1.401603,-0.347005,-0.276014,0.030197,0.442362,176.832595,174.031711,-52.935369,0.23913,3.776821,212,21.29412,341741.025246,217600.974754,1.570494
E0_R1_REG_000321_0024,WGV35A_PAIR_0010,321,calibration,body_short,0.9,47.442076,OBSERVABLE_HIGH,37.651706,GT_ATTACHED_OFFSET_HAS_OVERLAP_RISK,not_claimed_clean_background_when_offset_smaller_than_subject_extent,556227,50.446854,1.019872,0.121712,0.121712,1.220343,0.825303,2.321658,3.282151,3.768185,1.091734,0,0,5.049015,1.348415,-0.651555,-0.566591,0.021012,0.863196,175.037587,172.487007,-54.730377,0.246776,4.131436,192,19.348207,392279.9769,163947.0231,2.392724
E0_R1_REG_000323_0005,WGV35A_PAIR_0012,323,calibration,local_range,-0.9,49.362651,OBSERVABLE_HIGH,37.819196,GT_ATTACHED_OFFSET_HAS_OVERLAP_RISK,not_claimed_clean_background_when_offset_smaller_than_subject_extent,550298,49.977116,1.028359,0.139315,0.139315,1.606528,0.819528,2.195367,3.34379,3.673597,1.000489,0,0,4.658501,1.170587,-0.893855,0.018212,0.592737,0.669306,174.020856,172.926502,-56.540024,0.284051,4.429379,186,18.76911,436236.01041,114061.98959,3.824552
E0_R1_REG_000323_0006,WGV35A_PAIR_0012,323,calibration,local_range,-0.45,49.362651,OBSERVABLE_HIGH,37.819196,GT_ATTACHED_OFFSET_HAS_OVERLAP_RISK,not_claimed_clean_background_when_offset_smaller_than_subject_extent,557115,50.077751,1.03043,0.140674,0.140674,3.97971,0.81977,2.42406,3.387515,3.742276,1.053166,0,0,4.784495,1.280383,-0.481284,0.031772,0.335889,0.346153,176.065687,174.386916,-54.495193,0.26923,3.897105,200,19.975031,367121.984298,189993.015702,1.932292
E0_R1_REG_000323_0008,WGV35A_PAIR_0012,323,calibration,local_range,0.45,49.362651,OBSERVABLE_HIGH,37.819196,GT_ATTACHED_OFFSET_HAS_OVERLAP_RISK,not_claimed_clean_background_when_offset_smaller_than_subject_extent,532148,47.833527,0.984252,0.07218,0.07218,3.755185,0.834095,3.130004,2.896125,4.152494,1.779981,0,0,5.18597,2.283398,0.402995,0.02875,-0.239072,-0.325693,-169.68983,-172.372342,-40.250709,0.14636,2.360087,196,19.575531,198617.027225,333530.972775,0.595498
E0_R1_REG_000323_0009,WGV35A_PAIR_0012,323,calibration,local_range,0.9,49.362651,OBSERVABLE_HIGH,37.819196,GT_ATTACHED_OFFSET_HAS_OVERLAP_RISK,not_claimed_clean_background_when_offset_smaller_than_subject_extent,511496,46.3018,0.952734,0.028605,0.028605,1.399508,0.867021,3.516384,3.286232,4.329169,1.904792,0,0,5.52126,2.499233,0.918356,-0.003209,-0.597172,-0.697692,-171.354748,-177.794642,-41.915627,0.128241,2.222301,184,18.506784,106393.008788,405102.991212,0.262632
E0_R1_REG_000323_0010,WGV35A_PAIR_0012,323,calibration,local_azimuth,-0.9,49.362651,OBSERVABLE_HIGH,37.819196,GT_ATTACHED_OFFSET_HAS_OVERLAP_RISK,not_claimed_clean_background_when_offset_smaller_than_subject_extent,542313,48.747234,1.003052,0.105348,0.105348,1.753962,0.838157,2.372881,2.762336,3.453414,1.235632,0,0,4.743544,1.362081,-0.011056,-0.874085,-0.658876,0.574481,178.230144,177.308441,-52.330736,0.247191,3.420806,187,18.676654,275838.981454,266474.018546,1.035144
E0_R1_REG_000323_0011,WGV35A_PAIR_0012,323,calibration,local_azimuth,-0.45,49.362651,OBSERVABLE_HIGH,37.819196,GT_ATTACHED_OFFSET_HAS_OVERLAP_RISK,not_claimed_clean_background_when_offset_smaller_than_subject_extent,549190,49.365395,1.015772,0.122697,0.122697,4.380154,0.827165,2.553007,2.973086,3.627117,1.08814,0,0,4.811921,1.365997,-0.046964,-0.407494,-0.280089,0.299678,179.839206,178.055445,-50.721674,0.266342,3.420581,200,19.975031,285832.971136,263357.028864,1.085344
E0_R1_REG_000323_0013,WGV35A_PAIR_0012,323,calibration,local_azimuth,0.45,49.362651,OBSERVABLE_HIGH,37.819196,GT_ATTACHED_OFFSET_HAS_OVERLAP_RISK,not_claimed_clean_background_when_offset_smaller_than_subject_extent,541689,48.691147,1.001898,0.097169,0.097169,4.18725,0.824065,2.690523,2.904693,3.723379,1.464908,0,0,4.48598,1.809916,-0.052559,0.473381,0.394745,-0.266512,-176.482583,-177.404286,-47.043463,0.178369,2.479873,199,19.875156,281921.007212,259767.992788,1.08528
E0_R1_REG_000323_0014,WGV35A_PAIR_0012,323,calibration,local_azimuth,0.9,49.362651,OBSERVABLE_HIGH,37.819196,GT_ATTACHED_OFFSET_HAS_OVERLAP_RISK,not_claimed_clean_background_when_offset_smaller_than_subject_extent,521655,47.182976,0.970865,0.051556,0.051556,1.682279,0.852927,3.04067,2.809443,3.939626,1.865068,0,0,5.102212,2.434244,-0.005062,0.901611,0.690289,-0.580025,-170.140912,-173.083282,-40.701792,0.152252,2.173535,192,19.295707,262625.038418,259029.961582,1.013879
E0_R1_REG_000323_0015,WGV35A_PAIR_0012,323,calibration,body_long,-0.9,49.362651,OBSERVABLE_HIGH,37.819196,GT_ATTACHED_OFFSET_HAS_OVERLAP_RISK,not_claimed_clean_background_when_offset_smaller_than_subject_extent,536082,48.187145,0.991528,0.091865,0.091865,4.284616,0.839122,2.726026,2.532145,3.587876,1.551518,0,0,4.798955,1.874896,0.549352,-0.674443,-0.869673,0.018173,-176.091857,-176.505174,-46.652736,0.194821,2.534212,178,17.777778,175147.943203,360934.056797,0.485263
E0_R1_REG_000323_0016,WGV35A_PAIR_0012,323,calibration,body_long,-0.45,49.362651,OBSERVABLE_HIGH,37.819196,GT_ATTACHED_OFFSET_HAS_OVERLAP_RISK,not_claimed_clean_background_when_offset_smaller_than_subject_extent,540179,48.898254,1.00616,0.113062,0.113062,9.402461,0.834266,2.706238,2.878181,3.54927,1.455332,0,0,4.776188,1.648574,0.252256,-0.333189,-0.417245,0.023559,-177.747465,-178.669168,-48.308345,0.217622,2.825223,190,19.110266,229267.075184,310911.924816,0.737402
E0_R1_REG_000323_0018,WGV35A_PAIR_0012,323,calibration,body_long,0.45,49.362651,OBSERVABLE_HIGH,37.819196,GT_ATTACHED_OFFSET_HAS_OVERLAP_RISK,not_claimed_clean_background_when_offset_smaller_than_subject_extent,551352,49.923218,1.02725,0.138175,0.138175,10.563106,0.818297,2.450226,3.391626,3.686627,1.064748,0,0,4.754467,1.387913,-0.323109,0.335382,0.4648,0.02901,176.197949,174.439434,-54.362931,0.264589,3.517139,195,19.618496,335571.997354,215780.002646,1.555158
E0_R1_REG_000323_0019,WGV35A_PAIR_0012,323,calibration,body_long,0.9,49.362651,OBSERVABLE_HIGH,37.819196,GT_ATTACHED_OFFSET_HAS_OVERLAP_RISK,not_claimed_clean_background_when_offset_smaller_than_subject_extent,553232,49.728718,1.023248,0.131955,0.131955,4.631892,0.818741,2.15875,3.196938,3.442315,1.057103,0,0,4.375001,1.395662,-0.598146,0.663735,0.893112,0.025942,174.841731,173.109448,-55.719149,0.276019,3.284045,195,19.475655,386123.976591,167108.023409,2.310625
E0_R1_REG_000323_0020,WGV35A_PAIR_0012,323,calibration,body_short,-0.9,49.362651,OBSERVABLE_HIGH,37.819196,GT_ATTACHED_OFFSET_HAS_OVERLAP_RISK,not_claimed_clean_background_when_offset_smaller_than_subject_extent,515885,46.371685,0.954172,0.030112,0.030112,1.264113,0.86353,3.759639,3.164048,4.361502,1.82895,0,0,5.728057,2.404254,0.690783,0.589322,0.001702,-0.908008,-170.912742,-177.147788,-41.473621,0.135615,2.397259,174,17.378277,143684.073475,372200.926525,0.386039
E0_R1_REG_000323_0021,WGV35A_PAIR_0012,323,calibration,body_short,-0.45,49.362651,OBSERVABLE_HIGH,37.819196,GT_ATTACHED_OFFSET_HAS_OVERLAP_RISK,not_claimed_clean_background_when_offset_smaller_than_subject_extent,526013,47.577152,0.978976,0.065575,0.065575,3.490464,0.843639,3.132962,2.891284,4.157878,1.816175,0,0,5.272782,2.316279,0.318975,0.306213,0.02676,-0.441356,-169.627509,-172.528127,-40.188388,0.135034,2.369847,190,19.09471,210134.997957,315878.002043,0.665241
E0_R1_REG_000323_0023,WGV35A_PAIR_0012,323,calibration,body_short,0.45,49.362651,OBSERVABLE_HIGH,37.819196,GT_ATTACHED_OFFSET_HAS_OVERLAP_RISK,not_claimed_clean_background_when_offset_smaller_than_subject_extent,555788,49.958473,1.027976,0.137798,0.137798,3.750122,0.819561,2.433781,3.300449,3.713728,1.016973,0,0,4.820368,1.225206,-0.369281,-0.259705,0.041256,0.44957,176.96149,174.74151,-53.59939,0.276904,4.091838,195,19.475655,346148.999515,209639.000485,1.651167
E0_R1_REG_000323_0024,WGV35A_PAIR_0012,323,calibration,body_short,0.9,49.362651,OBSERVABLE_HIGH,37.819196,GT_ATTACHED_OFFSET_HAS_OVERLAP_RISK,not_claimed_clean_background_when_offset_smaller_than_subject_extent,555218,49.907234,1.026921,0.136,0.136,1.441742,0.819681,2.256267,3.293725,3.71228,0.999854,0,0,4.821398,1.180532,-0.6908,-0.523281,0.048631,0.865253,174.708481,173.265594,-55.852399,0.279573,4.518025,181,18.077403,403513.994647,151704.005353,2.659877
E0_R1_REG_000325_0005,WGV35A_PAIR_0014,325,calibration,local_range,-0.9,53.052861,OBSERVABLE_HIGH,38.067912,GT_ATTACHED_OFFSET_HAS_OVERLAP_RISK,not_claimed_clean_background_when_offset_smaller_than_subject_extent,610526,54.545341,1.019958,0.100867,0.100867,1.535733,0.821252,2.526,1.790772,2.526,1.790772,0,0,3.116948,2.216804,-0.902027,0.014772,-0.902027,0.014772,-149.83567,-22.27089,-22.27089,0.224627,1.744807,192,19.059531,428276.005448,182249.994552,2.349937
E0_R1_REG_000325_0006,WGV35A_PAIR_0014,325,calibration,local_range,-0.45,53.052861,OBSERVABLE_HIGH,38.067912,GT_ATTACHED_OFFSET_HAS_OVERLAP_RISK,not_claimed_clean_background_when_offset_smaller_than_subject_extent,609640,54.573448,1.020483,0.101065,0.101065,1.7451,0.822015,2.807655,1.798114,2.807655,1.798114,0,0,3.320407,2.217048,-0.476614,0.016457,-0.476614,0.016457,-147.897757,-20.332977,-20.332977,0.201268,1.837846,194,19.295995,373039.03728,236600.96272,1.576659
E0_R1_REG_000325_0008,WGV35A_PAIR_0014,325,calibration,local_range,0.45,53.052861,OBSERVABLE_HIGH,38.067912,GT_ATTACHED_OFFSET_HAS_OVERLAP_RISK,not_claimed_clean_background_when_offset_smaller_than_subject_extent,607923,54.82711,1.025227,0.102814,0.102814,1.715773,0.823308,4.28383,1.779791,4.28383,1.779791,0,0,4.727453,2.180702,0.396721,0.010615,0.396721,0.010615,46.722266,174.287047,174.287047,0.134569,2.277875,197,19.741061,261262.058525,346660.941475,0.753653
E0_R1_REG_000325_0009,WGV35A_PAIR_0014,325,calibration,local_range,0.9,53.052861,OBSERVABLE_HIGH,38.067912,GT_ATTACHED_OFFSET_HAS_OVERLAP_RISK,not_claimed_clean_background_when_offset_smaller_than_subject_extent,604007,54.069199,1.011054,0.081998,0.081998,1.45293,0.841475,4.079005,1.741393,4.245399,1.822025,0,0,5.823954,2.229071,0.872176,-0.00162,0.872176,-0.00162,53.068377,-179.090426,-179.366842,0.15463,2.596601,199,19.793314,198287.904824,405719.095176,0.488732
E0_R1_REG_000325_0010,WGV35A_PAIR_0014,325,calibration,local_azimuth,-0.9,53.052861,OBSERVABLE_HIGH,38.067912,GT_ATTACHED_OFFSET_HAS_OVERLAP_RISK,not_claimed_clean_background_when_offset_smaller_than_subject_extent,597149,53.455284,0.999574,0.069108,0.069108,1.451532,0.849366,3.369245,1.922373,3.71675,1.905837,0,0,4.249641,2.481187,0.010074,-0.893326,0.010074,-0.893326,-146.524714,-9.615703,-18.959934,0.145479,1.842411,192,19.097067,301359.945526,295789.054474,1.018834
E0_R1_REG_000325_0011,WGV35A_PAIR_0014,325,calibration,local_azimuth,-0.45,53.052861,OBSERVABLE_HIGH,38.067912,GT_ATTACHED_OFFSET_HAS_OVERLAP_RISK,not_claimed_clean_background_when_offset_smaller_than_subject_extent,604138,54.080925,1.011273,0.088354,0.088354,1.736516,0.8382,3.157012,1.889595,3.378308,1.898724,0,0,3.78262,2.506775,-0.019761,-0.434261,-0.019761,-0.434261,-150.75136,-18.726574,-23.186579,0.163178,1.784461,180,17.9035,311715.010929,292422.989071,1.065973
E0_R1_REG_000325_0013,WGV35A_PAIR_0014,325,calibration,local_azimuth,0.45,53.052861,OBSERVABLE_HIGH,38.067912,GT_ATTACHED_OFFSET_HAS_OVERLAP_RISK,not_claimed_clean_background_when_offset_smaller_than_subject_extent,614369,55.199371,1.032188,0.114555,0.114555,1.781662,0.816103,3.160749,1.807242,2.397873,1.796164,0,0,3.154344,2.15424,-0.061767,0.453162,-0.061767,0.453162,-138.046866,-15.064136,-10.482085,0.232158,1.625115,199,19.866227,323459.986574,290909.013426,1.111894
E0_R1_REG_000325_0014,WGV35A_PAIR_0014,325,calibration,local_azimuth,0.9,53.052861,OBSERVABLE_HIGH,38.067912,GT_ATTACHED_OFFSET_HAS_OVERLAP_RISK,not_claimed_clean_background_when_offset_smaller_than_subject_extent,616150,55.459045,1.037043,0.117462,0.117462,1.563937,0.817125,3.420411,1.724824,3.279648,1.693538,0,0,3.623903,2.138164,-0.064614,0.885844,-0.064614,0.885844,54.475449,-178.222502,-177.95977,0.183915,1.742432,217,21.70217,324933.934836,291216.065164,1.115783
E0_R1_REG_000325_0015,WGV35A_PAIR_0014,325,calibration,body_long,-0.9,53.052861,OBSERVABLE_HIGH,38.067912,GT_ATTACHED_OFFSET_HAS_OVERLAP_RISK,not_claimed_clean_background_when_offset_smaller_than_subject_extent,610526,54.545341,1.019958,0.100867,0.100867,1.535733,0.821252,2.526,1.790772,2.526,1.790772,0,0,3.116948,2.216804,-0.902027,0.014772,-0.902027,0.014772,-149.83567,-22.27089,-22.27089,0.224627,1.744807,192,19.059531,428276.005448,182249.994552,2.349937
E0_R1_REG_000325_0016,WGV35A_PAIR_0014,325,calibration,body_long,-0.45,53.052861,OBSERVABLE_HIGH,38.067912,GT_ATTACHED_OFFSET_HAS_OVERLAP_RISK,not_claimed_clean_background_when_offset_smaller_than_subject_extent,609640,54.573448,1.020483,0.101065,0.101065,1.7451,0.822015,2.807655,1.798114,2.807655,1.798114,0,0,3.320407,2.217048,-0.476614,0.016457,-0.476614,0.016457,-147.897757,-20.332977,-20.332977,0.201268,1.837846,194,19.295995,373039.03728,236600.96272,1.576659
