region_id,pair_id,sar_frame,family,variant,comparison_group,area_ratio_to_gt,offset_axis,offset_value,offset_unit,scale_ratio,rotation_relative_to_gt_deg,region_area_px,region_area_m2,region_area_p0_convention_m2,total_energy,mean_energy,median_energy,energy_std,peak_energy,energy_quantile_90,energy_quantile_95,energy_quantile_99,high_energy_threshold,high_energy_pixel_count,high_energy_pixel_fraction,response_occupancy_ratio,component_count,component_count_per_m2,component_count_per_p0_convention_m2,peak_count,peak_count_per_m2,peak_count_per_p0_convention_m2,energy_centroid_x,energy_centroid_y,energy_centroid_range_px,energy_centroid_azimuth_px,energy_centroid_range_m,energy_centroid_azimuth_m,energy_centroid_range_p0_convention_m,energy_centroid_azimuth_p0_convention_m,principal_axis_deg,principal_axis_minus_gt_storage_axis_deg,principal_axis_minus_local_range_axis_deg,range_support_width_px,azimuth_support_width_px,range_energy90_width_px,azimuth_energy90_width_px,range_second_moment_width_px,azimuth_second_moment_width_px,range_support_width_m,azimuth_support_width_m,range_energy90_width_m,azimuth_energy90_width_m,range_second_moment_width_m,azimuth_second_moment_width_m,range_support_width_p0_convention_m,azimuth_support_width_p0_convention_m,range_energy90_width_p0_convention_m,azimuth_energy90_width_p0_convention_m,near_far_energy_ratio,front_rear_energy_ratio,inside_gt_pixel_fraction,inside_gt_energy_fraction,inside_ring_energy_ratio,boundary_contact_ratio,mask_contact_ratio,visible_fraction,metric_extent_reliable,observation_status,crop_bbox,mask_definition,gt_file_opened_for_region_generation,final_detection_label,body_axis_source,heading_confidence,sar_motion_heading_deg,body_long_energy90_width_px,body_short_energy90_width_px,body_long_energy90_width_m,body_short_energy90_width_m,body_long_second_moment_width_m,body_short_second_moment_width_m,energy_centroid_body_long_m,energy_centroid_body_short_m,body_positive_negative_energy_ratio,body_short_positive_negative_energy_ratio,principal_axis_minus_body_axis_deg,response_linearity,response_compactness,raw_image_grid_extent_available,psf_corrected_extent_ready,local_background_normalized_energy
E0_R1_REG_000365_0033,WGV35A_PAIR_0121,365,DIRECTIONAL_EXPANSION,radar_far_expand_0.25,directional_expansion,1.203648,,0,,1.25,0,13870,12.483,12.483,619058,44.632877,44,7.802772,125,53,58,68,54,1384,0.099784,0.099784,371,29.72042,29.72042,53,4.245774,4.245774,1111.612032,917.234724,24.898911,0.441076,0.746967,0.013232,0.746967,0.013232,-173.194329,-173.194329,-77.278659,89.621753,204.536391,63.956644,180.613683,85.443701,217.039161,2.688653,6.136092,1.918699,5.41841,,,2.688653,6.136092,1.918699,5.41841,0.165378,0.995262,0.513122,0.520349,1.084848,0,0,1,raw_image_grid_current_config_only,fully_observed,"1009,879,1213,956",zero_value_proxy_only,true,,SAR_MOTION_HEADING_PROXY,HIGH,0.586197,183.501967,61.976293,5.505059,1.859289,6.634619,2.298409,-0.071436,-0.743661,0.986134,0.165202,-175.157342,2.923216,0.151326,true,false,1.049344
E0_R1_REG_000365_0034,WGV35A_PAIR_0121,365,DIRECTIONAL_EXPANSION,body_positive_side_expand_0.25,directional_expansion,1.203648,,0,,1.25,0,13804,12.4236,12.4236,718845,52.075123,47,18.951063,234,74,89,129,54,3952,0.286294,0.286294,279,22.457259,22.457259,50,4.024598,4.024598,1136.237346,945.157664,-5.413327,22.057387,-0.1624,0.661722,-0.1624,0.661722,179.021044,179.021044,-85.063286,85.813213,202.784294,53.650187,147.278944,62.278601,172.289326,2.574396,6.083529,1.609506,4.418368,,,2.574396,6.083529,1.609506,4.418368,1.495452,1.764586,0.772385,0.804136,4.105578,0,0,1,raw_image_grid_current_config_only,fully_observed,"1036,904,1241,980",zero_value_proxy_only,true,,SAR_MOTION_HEADING_PROXY,HIGH,0.586197,105.984221,18.520833,3.179527,0.555625,3.778226,0.969725,0.675855,0.086425,1.7598,1.290884,178.089123,3.878248,0.716791,true,false,1.224316
E0_R1_REG_000365_0035,WGV35A_PAIR_0121,365,DIRECTIONAL_EXPANSION,body_negative_side_expand_0.25,directional_expansion,1.203648,,0,,1.25,0,13736,12.3624,12.3624,711855,51.824039,46,19.14484,234,74,90,129,54,3801,0.276718,0.276718,265,21.435967,21.435967,44,3.559179,3.559179,1094.143852,944.7946,-0.713848,-19.774526,-0.021415,-0.593236,-0.021415,-0.593236,-174.548847,-174.548847,-78.633177,88.833208,198.599466,60.159832,139.971057,76.254157,173.758814,2.664996,5.957984,1.804795,4.199132,,,2.664996,5.957984,1.804795,4.199132,1.131545,0.743713,0.771331,0.80779,4.20263,0,0,1,raw_image_grid_current_config_only,fully_observed,"987,904,1191,980",zero_value_proxy_only,true,,SAR_MOTION_HEADING_PROXY,HIGH,0.586197,107.025093,22.541086,3.210753,0.676233,4.029725,1.345576,-0.586995,0.088453,0.741972,1.290027,-174.740263,3.086811,0.587781,true,false,1.218412
E0_R1_REG_000365_0036,WGV35A_PAIR_0121,365,DIRECTIONAL_EXPANSION,body_short_positive_side_expand_0.25,directional_expansion,1.203648,,0,,1.25,0,13843,12.4587,12.4587,732701,52.929352,47,18.996927,234,75,90,129,54,4338,0.313371,0.313371,299,23.999294,23.999294,46,3.692199,3.692199,1114.281486,961.856315,-19.760181,-1.50259,-0.592805,-0.045078,-0.592805,-0.045078,176.62632,176.62632,-87.45801,97.945741,165.470857,56.423233,130.096252,61.515342,157.422568,2.938372,4.964126,1.692697,3.902888,,,2.938372,4.964126,1.692697,3.902888,3.190598,1.109111,0.69053,0.733187,2.747946,0,0,1,raw_image_grid_current_config_only,fully_observed,"1031,915,1196,1008",zero_value_proxy_only,true,,SAR_MOTION_HEADING_PROXY,HIGH,0.586197,100.94356,19.889093,3.028307,0.596673,3.583395,0.986307,0.022339,0.594097,1.109111,3.170681,177.216753,3.605577,0.705791,true,false,1.244399
E0_R1_REG_000365_0037,WGV35A_PAIR_0121,365,DIRECTIONAL_EXPANSION,body_short_negative_side_expand_0.25,directional_expansion,1.203648,,0,,1.25,0,13800,12.42,12.42,650595,47.144566,45,12.367724,156,59,69,100,54,2367,0.171522,0.171522,326,26.247987,26.247987,52,4.186795,4.186795,1115.130315,924.564274,17.245783,3.185206,0.517374,0.095556,0.517374,0.095556,179.599146,179.599146,-84.485185,98.842199,164.991505,65.833232,134.827525,82.883491,154.371316,2.965266,4.949745,1.974997,4.044826,,,2.965266,4.949745,1.974997,4.044826,0.460416,1.125537,0.669928,0.700095,2.334384,0,0,1,raw_image_grid_current_config_only,fully_observed,"1032,876,1196,969",zero_value_proxy_only,true,,SAR_MOTION_HEADING_PROXY,HIGH,0.586197,131.982861,41.670413,3.959486,1.250112,4.288003,1.663538,0.036356,-0.524866,1.114498,0.459175,-179.400102,2.568214,0.242191,true,false,1.108395
E0_R1_REG_000365_0038,WGV35A_PAIR_0121,365,RING,body_25pct_expansion_ring,ring_contrast,1.50456,,0,,1.25,0,6316,5.6844,5.6844,294042,46.555099,45,9.870728,125,58,65.25,81,54,1035,0.16387,0.16387,178,31.313771,31.313771,23,4.046161,4.046161,1114.01194,942.845185,-0.822511,0.188673,-0.024675,0.00566,-0.024675,0.00566,-170.655625,-170.655625,-74.739955,106.325094,198.805595,91.014141,184.350281,130.949622,259.423969,3.189753,5.964168,2.730424,5.530508,,,3.189753,5.964168,2.730424,5.530508,1.084236,1.01963,0.074731,0.088324,0.096881,0,0,1,raw_image_grid_current_config_only,fully_observed,"1012,895,1216,989",zero_value_proxy_only,true,,SAR_MOTION_HEADING_PROXY,HIGH,0.586197,190.276521,80.41528,5.708296,2.412458,7.700084,3.454935,0.008418,0.023876,1.01487,1.059709,-168.035429,2.529664,0.045029,true,false,1.094537
E0_R1_REG_000365_0039,WGV35A_PAIR_0121,365,RING,body_50pct_expansion_ring,ring_contrast,2.166566,,0,,1.5,0,13818,12.4362,12.4362,626367,45.329788,44,9.055497,125,55,62,78,54,1780,0.128817,0.128817,341,27.419951,27.419951,40,3.216417,3.216417,1113.326776,942.212462,-0.122541,-0.42763,-0.003676,-0.012829,-0.003676,-0.012829,-166.884792,-166.884792,-70.969122,127.321175,244.63742,102.784927,211.820036,160.088811,301.891896,3.819635,7.339123,3.083548,6.354601,,,3.819635,7.339123,3.083548,6.354601,1.037423,1.00704,0.034158,0.041463,0.043256,0,0,1,raw_image_grid_current_config_only,fully_observed,"992,886,1236,998",zero_value_proxy_only,true,,SAR_MOTION_HEADING_PROXY,HIGH,0.586197,218.7866,92.767374,6.563598,2.783021,9.229605,4.271085,-0.01233,0.005105,1.002586,1.025937,-166.354077,2.533861,0.075876,true,false,1.065729
E0_R1_REG_000365_0040,WGV35A_PAIR_0121,365,MATCHED_BACKGROUND_CONTROL,matched_ordinary_background_same_area,matched_same_frame_control,0.962918,,0,,1,0,11042,9.9378,9.9378,471380,42.689732,43,11.679624,142,53,59,78,54,984,0.089114,0.089114,173,17.408279,17.408279,15,1.509388,1.509388,1467.967591,1085.555478,-179.25311,337.551017,-5.377593,10.126531,-5.377593,10.126531,-166.096892,-166.096892,-70.181223,74.140642,157.47264,53.726978,83.23863,63.132247,98.583241,2.224219,4.724179,1.611809,2.497159,,,2.224219,4.724179,1.611809,2.497159,,,0,0,0,0,0.027078,0.972922,raw_image_grid_current_config_only,fully_observed,"1391,1050,1555,1126",zero_value_proxy_only,true,,SAR_MOTION_HEADING_PROXY,HIGH,0.586197,64.802211,43.588462,1.944066,1.307654,2.698251,1.615742,10.670333,4.196322,,,-166.268401,1.820386,0.299154,true,false,1.00366
E0_R1_REG_000365_0041,WGV35A_PAIR_0121,365,MATCHED_BACKGROUND_CONTROL,matched_strong_scatterer_background_same_area,matched_same_frame_control,0.962918,,0,,1,0,11042,9.9378,9.9378,533778,48.340698,46,12.228246,200,61,69,89,54,2524,0.228582,0.228582,221,22.238322,22.238322,32,3.220029,3.220029,1435.988016,1053.043215,-143.618025,309.092606,-4.308541,9.272778,-4.308541,9.272778,179.324867,179.324867,-84.759463,80.763049,162.62102,54.510675,98.101353,64.237782,130.14288,2.422891,4.878631,1.63532,2.943041,,,2.422891,4.878631,1.63532,2.943041,,,0,0,0,0,0,1,raw_image_grid_current_config_only,fully_observed,"1357,1016,1521,1092",zero_value_proxy_only,true,,SAR_MOTION_HEADING_PROXY,HIGH,0.586197,93.749539,48.150951,2.812486,1.444529,3.654334,1.735143,9.701017,3.23082,,,177.926083,2.074393,0.269376,true,false,1.136517
E0_R1_REG_000365_0042,WGV35A_PAIR_0121,365,MATCHED_BACKGROUND_CONTROL,matched_linear_structure_background_same_area,matched_same_frame_control,0.962918,,0,,1,0,11042,9.9378,9.9378,461946,41.835358,41,6.146071,80,50,52,58,54,297,0.026897,0.026897,146,14.69138,14.69138,6,0.603755,0.603755,895.107989,985.482565,-20.671591,-221.943945,-0.620148,-6.658318,-0.620148,-6.658318,178.744922,178.744922,-85.339408,83.679979,158.673444,60.715974,139.362367,68.040133,184.888859,2.510399,4.760203,1.821479,4.180871,,,2.510399,4.760203,1.821479,4.180871,4.064587,0,0,0,0,0,0,1,raw_image_grid_current_config_only,fully_observed,"813,948,977,1024",zero_value_proxy_only,true,,SAR_MOTION_HEADING_PROXY,HIGH,0.586197,145.941204,60.638726,4.378236,1.819162,5.872672,2.233482,-6.54527,1.370118,0,,177.981303,2.630369,0.135937,true,false,0.983573
E0_R1_REG_000365_0043,WGV35A_PAIR_0121,365,FIXED_HARD_NEGATIVE,fixed_known_non_vehicle_same_area,fixed_hard_negative_control,0.962918,,0,,1,0,11123,10.0107,10.0107,471375,42.378407,43,6.206552,101,50,52,57,54,347,0.031197,0.031197,234,23.374989,23.374989,11,1.098824,1.098824,1195.857315,1165.884618,-231.109543,58.610731,-6.933286,1.758322,-6.933286,1.758322,179.294208,179.294208,-84.790122,81.824817,164.816498,60.823887,147.732022,74.097175,184.45666,2.454745,4.944495,1.824717,4.431961,,,2.454745,4.944495,1.824717,4.431961,,,0,0,0,0,0,1,raw_image_grid_current_config_only,fully_observed,"1114,1128,1279,1204",zero_value_proxy_only,true,,SAR_MOTION_HEADING_PROXY,HIGH,0.586197,143.828769,61.978973,4.314863,1.859369,5.515859,2.344044,2.532107,6.689588,,,179.925983,2.343728,0.157947,true,false,0.99634
E0_R1_REG_000365_0044,WGV35A_PAIR_0121,365,FIXED_HARD_NEGATIVE,fixed_linear_structure_background_same_area,fixed_hard_negative_control,0.962918,,0,,1,0,11123,10.0107,10.0107,524736,47.175762,45,12.017695,151,59,67,97,54,1925,0.173065,0.173065,222,22.176271,22.176271,33,3.296473,3.296473,1465.164353,848.978328,56.353101,359.14543,1.690593,10.774363,1.690593,10.774363,-171.96528,-171.96528,-76.049611,83.061592,162.997307,57.449031,80.434461,72.034113,97.771091,2.491848,4.889919,1.723471,2.413034,,,2.491848,4.889919,1.723471,2.413034,0,,0,0,0,0,0,1,raw_image_grid_current_config_only,fully_observed,"1379,811,1544,887",zero_value_proxy_only,true,,SAR_MOTION_HEADING_PROXY,HIGH,0.586197,38.10032,53.242767,1.14301,1.597283,1.580657,1.988929,10.513629,-2.899761,,0,88.976982,1.186093,0.507255,true,false,1.109129
E0_R1_REG_000365_0045,WGV35A_PAIR_0121,365,FIXED_HARD_NEGATIVE,fixed_strong_scatterer_background_same_area,fixed_hard_negative_control,0.962918,,0,,1,0,11008,9.9072,9.9072,463369,42.093842,43,5.943809,79,50,52,55,54,261,0.02371,0.02371,213,21.499516,21.499516,7,0.706557,0.706557,1131.888165,1164.198908,-222.839857,-4.844025,-6.685196,-0.145321,-6.685196,-0.145321,-179.797684,-179.797684,-83.882014,79.356116,159.910218,61.473397,133.832851,81.310776,170.79973,2.380683,4.797307,1.844202,4.014986,,,2.380683,4.797307,1.844202,4.014986,,1.601487,0,0,0,0,0,1,raw_image_grid_current_config_only,fully_observed,"1050,1127,1214,1202",zero_value_proxy_only,true,,SAR_MOTION_HEADING_PROXY,HIGH,0.586197,142.849283,61.958511,4.285479,1.858755,5.408792,2.422109,0.612616,6.658653,1.690268,,-179.636687,2.238621,0.147897,true,false,0.98965
E0_R1_REG_000366_0001,WGV35A_PAIR_0123,366,GT_ORIGINAL,axis_aligned_gt_original,vehicle_reference,1,,0,,1,-0.45964,15824,14.2416,14.2416,814649,51.481861,47,18.299952,218,72,87,125,54,4566,0.288549,0.288549,401,28.156949,28.156949,98,6.881249,6.881249,1130.138309,945.245446,-3.272361,0.122269,-0.098171,0.003668,-0.098171,0.003668,177.225414,177.225414,-89.213131,94.774899,186.994917,56.086533,146.898299,67.477133,171.825595,2.843247,5.609848,1.682596,4.406949,,,2.843247,5.609848,1.682596,4.406949,1.312701,1.070538,0.983001,0.98569,68.878967,0,0,1,raw_image_grid_current_config_only,fully_observed,"1036,897,1224,987",zero_value_proxy_only,true,,SAR_MOTION_HEADING_PROXY,HIGH,0.45964,108.980448,19.929957,3.269413,0.597899,3.866099,0.932151,0.010543,0.097672,1.065849,1.307003,177.183917,4.215206,0.755994,true,false,1.222886
E0_R1_REG_000366_0002,WGV35A_PAIR_0123,366,BODY_ALIGNED_REFERENCE,body_axis_reference,vehicle_reference,0.713053,,0,,1,0,11088,9.9792,9.9792,594246,53.593616,48,20.486624,218,79,95,132,54,3704,0.334055,0.334055,253,25.352734,25.352734,71,7.114799,7.114799,1130.529838,945.404799,-3.455727,0.503143,-0.103672,0.015094,-0.103672,0.015094,177.71883,177.71883,-88.719715,75.94832,162.357957,51.079537,136.544897,60.645887,156.683054,2.27845,4.870739,1.532386,4.096347,,,2.27845,4.870739,1.532386,4.096347,1.355978,1.109207,1,1,,0,0,1,raw_image_grid_current_config_only,fully_observed,"1048,904,1212,980",zero_value_proxy_only,true,,SAR_MOTION_HEADING_PROXY,HIGH,0.45964,92.956897,16.336415,2.788707,0.490092,3.209775,0.709632,0.022327,0.102358,1.105158,1.347342,177.279537,4.676922,0.739505,true,false,1.273048
E0_R1_REG_000366_0003,WGV35A_PAIR_0123,366,BODY_SCALE,body_support_scale_0.75,body_scale_response,0.401092,,0,,0.75,0,6242,5.6178,5.6178,328153,52.571774,48,17.653688,164,74,90,119,54,2042,0.327139,0.327139,161,28.658906,28.658906,54,9.612304,9.612304,1131.316456,944.032726,-2.135168,1.373474,-0.064055,0.041204,-0.064055,0.041204,-179.123198,-179.123198,-85.561743,58.107321,121.130706,45.029005,100.556467,58.071058,111.894922,1.74322,3.633921,1.35087,3.016694,,,1.74322,3.633921,1.35087,3.016694,1.25369,1.155314,1,1,,0,0,1,raw_image_grid_current_config_only,fully_observed,"1068,913,1192,971",zero_value_proxy_only,true,,SAR_MOTION_HEADING_PROXY,HIGH,0.45964,72.294503,14.03966,2.168835,0.42119,2.562663,0.747607,0.045595,0.061008,1.153263,1.245839,-178.546732,3.418551,0.639415,true,false,1.248775
E0_R1_REG_000366_0004,WGV35A_PAIR_0123,366,BODY_SCALE,body_support_scale_1.25,body_scale_response,1.114145,,0,,1.25,0,17360,15.624,15.624,881710,50.789745,47,17.772556,218,71,85,123,54,4696,0.270507,0.270507,431,27.585765,27.585765,101,6.464414,6.464414,1129.774035,944.90476,-2.909705,-0.220139,-0.087291,-0.006604,-0.087291,-0.006604,179.839781,179.839781,-86.598764,99.007324,200.533046,59.006131,150.70838,72.202493,178.136895,2.97022,6.015991,1.770184,4.521251,,,2.97022,6.015991,1.770184,4.521251,1.278026,1.058569,0.896025,0.91072,10.200727,0,0,1,raw_image_grid_current_config_only,fully_observed,"1028,895,1232,989",zero_value_proxy_only,true,,SAR_MOTION_HEADING_PROXY,HIGH,0.45964,112.932187,21.903026,3.387966,0.657091,4.052465,1.102306,-0.000467,0.087539,1.054286,1.272859,179.199087,3.651787,0.713952,true,false,1.206445
E0_R1_REG_000366_0005,WGV35A_PAIR_0123,366,METRIC_TRANSLATION,local_range_-0.90m,metric_translation_surface,0.713053,local_range,-0.9,metre_current_image_grid,1,0,11123,10.0107,10.0107,602564,54.172794,48,20.568342,218,79,95,132,54,3960,0.356019,0.356019,243,24.274027,24.274027,57,5.693908,5.693908,1131.288188,970.309406,-28.359346,-0.287023,-0.85078,-0.008611,-0.85078,-0.008611,176.348273,176.348273,-90.090272,75.575606,162.300001,37.172857,137.232371,44.618371,160.033592,2.267268,4.869,1.115186,4.116971,,,2.267268,4.869,1.115186,4.116971,15.015416,1.130956,0.690641,0.750734,3.011771,0,0,1,raw_image_grid_current_config_only,fully_observed,"1049,934,1214,1010",zero_value_proxy_only,true,,SAR_MOTION_HEADING_PROXY,HIGH,0.45964,92.972941,17.28825,2.789188,0.518648,3.220505,0.665206,0.05107,0.84929,1.130956,14.238967,176.381185,5.155259,0.719823,true,false,1.286805
E0_R1_REG_000366_0006,WGV35A_PAIR_0123,366,METRIC_TRANSLATION,local_range_-0.45m,metric_translation_surface,0.713053,local_range,-0.45,metre_current_image_grid,1,0,11088,9.9792,9.9792,606941,54.738544,50,20.438171,218,79,95,132,54,4155,0.374729,0.374729,235,23.548982,23.548982,69,6.914382,6.914382,1130.700948,958.042482,-16.079633,-0.111119,-0.482389,-0.003334,-0.482389,-0.003334,175.995133,175.995133,-90.443412,73.136308,161.674647,49.162171,136.105901,54.094085,158.388681,2.194089,4.850239,1.474865,4.083177,,,2.194089,4.850239,1.474865,4.083177,3.118792,1.109698,0.906656,0.92334,12.04464,0,0,1,raw_image_grid_current_config_only,fully_observed,"1049,919,1213,995",zero_value_proxy_only,true,,SAR_MOTION_HEADING_PROXY,HIGH,0.45964,92.972941,17.320339,2.789188,0.51961,3.231628,0.745528,0.030502,0.481435,1.109698,3.078219,176.894795,4.472207,0.723457,true,false,1.300244
E0_R1_REG_000366_0007,WGV35A_PAIR_0123,366,METRIC_TRANSLATION,local_range_+0.00m,metric_translation_surface,0.713053,local_range,0,metre_current_image_grid,1,0,11088,9.9792,9.9792,594246,53.593616,48,20.486624,218,79,95,132,54,3704,0.334055,0.334055,253,25.352734,25.352734,71,7.114799,7.114799,1130.529838,945.404799,-3.455727,0.503143,-0.103672,0.015094,-0.103672,0.015094,177.71883,177.71883,-88.719715,75.94832,162.357957,51.079537,136.544897,60.645887,156.683054,2.27845,4.870739,1.532386,4.096347,,,2.27845,4.870739,1.532386,4.096347,1.355978,1.109207,1,1,,0,0,1,raw_image_grid_current_config_only,fully_observed,"1048,904,1212,980",zero_value_proxy_only,true,,SAR_MOTION_HEADING_PROXY,HIGH,0.45964,92.956897,16.336415,2.788707,0.490092,3.209775,0.709632,0.022327,0.102358,1.105158,1.347342,177.279537,4.676922,0.739505,true,false,1.273048
E0_R1_REG_000366_0008,WGV35A_PAIR_0123,366,METRIC_TRANSLATION,local_range_+0.45m,metric_translation_surface,0.713053,local_range,0.45,metre_current_image_grid,1,0,11122,10.0098,10.0098,516321,46.423393,45,11.028217,154,58,65,87,54,1933,0.1738,0.1738,320,31.968671,31.968671,80,7.992168,7.992168,1129.361149,928.503303,13.485725,0.386617,0.404572,0.011599,0.404572,0.011599,179.548194,179.548194,-86.890351,74.950252,161.985242,55.24568,142.04052,70.441144,157.124766,2.248508,4.859557,1.65737,4.261216,,,2.248508,4.859557,1.65737,4.261216,0.468064,1.04287,0.892016,0.900531,9.05337,0,0,1,raw_image_grid_current_config_only,fully_observed,"1047,889,1211,965",zero_value_proxy_only,true,,SAR_MOTION_HEADING_PROXY,HIGH,0.45964,139.083771,43.151037,4.172513,1.294531,4.546361,1.842846,-0.0168,-0.404389,1.03332,0.466001,178.838565,2.452662,0.208777,true,false,1.102728
E0_R1_REG_000366_0009,WGV35A_PAIR_0123,366,METRIC_TRANSLATION,local_range_+0.90m,metric_translation_surface,0.713053,local_range,0.9,metre_current_image_grid,1,0,11122,10.0098,10.0098,486005,43.697628,44,7.688482,89,53,57,64,54,947,0.085147,0.085147,319,31.868769,31.868769,75,7.492657,7.492657,1128.156817,912.296363,29.736177,0.191371,0.892085,0.005741,0.892085,0.005741,-179.818452,-179.818452,-86.256997,72.510954,158.063413,60.368588,123.267735,70.691956,138.789165,2.175329,4.741902,1.811058,3.698032,,,2.175329,4.741902,1.811058,3.698032,0.07239,0.981187,0.676227,0.685832,2.183015,0,0,1,raw_image_grid_current_config_only,fully_observed,"1046,874,1210,950",zero_value_proxy_only,true,,SAR_MOTION_HEADING_PROXY,HIGH,0.45964,127.140312,60.318955,3.814209,1.809569,4.356717,2.198555,-0.056829,-0.890292,0.966143,0.07222,-178.922784,1.986311,0.159343,true,false,1.037981
E0_R1_REG_000366_0010,WGV35A_PAIR_0123,366,METRIC_TRANSLATION,local_azimuth_-0.90m,metric_translation_surface,0.713053,local_azimuth,-0.9,metre_current_image_grid,1,0,11122,10.0098,10.0098,589212,52.977161,47,20.577528,218,78,95,132,54,3483,0.313163,0.313163,260,25.974545,25.974545,71,7.093049,7.093049,1104.985007,947.016627,-3.477621,-25.09248,-0.104329,-0.752774,-0.104329,-0.752774,179.09943,179.09943,-87.339115,79.555391,159.748955,52.280616,116.898281,64.013088,145.914656,2.386662,4.792469,1.568418,3.506948,,,2.386662,4.792469,1.568418,3.506948,1.348918,0.569286,0.882036,0.905477,9.579452,0,0,1,raw_image_grid_current_config_only,fully_observed,"1018,906,1182,982",zero_value_proxy_only,true,,SAR_MOTION_HEADING_PROXY,HIGH,0.45964,90.892784,17.224073,2.726784,0.516722,3.161401,0.817713,-0.743605,0.156859,0.567408,1.484952,178.698987,3.85532,0.741595,true,false,1.258404
E0_R1_REG_000366_0011,WGV35A_PAIR_0123,366,METRIC_TRANSLATION,local_azimuth_-0.45m,metric_translation_surface,0.713053,local_azimuth,-0.45,metre_current_image_grid,1,0,11088,9.9792,9.9792,591980,53.389248,47,20.566174,218,79,95,132,54,3624,0.32684,0.32684,260,26.054193,26.054193,74,7.415424,7.415424,1117.577677,946.270678,-3.515358,-12.477792,-0.105461,-0.374334,-0.105461,-0.374334,177.767791,177.767791,-88.670754,78.25089,160.113343,51.09619,125.632424,60.898988,150.133904,2.347527,4.8034,1.532886,3.768973,,,2.347527,4.8034,1.532886,3.768973,1.357904,0.796759,0.975018,0.980273,49.691899,0,0,1,raw_image_grid_current_config_only,fully_observed,"1033,905,1197,981",zero_value_proxy_only,true,,SAR_MOTION_HEADING_PROXY,HIGH,0.45964,89.965015,16.536969,2.69895,0.496109,3.108141,0.716504,-0.366017,0.131451,0.79402,1.422068,177.278996,4.450652,0.756176,true,false,1.268193
E0_R1_REG_000366_0012,WGV35A_PAIR_0123,366,METRIC_TRANSLATION,local_azimuth_+0.00m,metric_translation_surface,0.713053,local_azimuth,0,metre_current_image_grid,1,0,11088,9.9792,9.9792,594246,53.593616,48,20.486624,218,79,95,132,54,3704,0.334055,0.334055,253,25.352734,25.352734,71,7.114799,7.114799,1130.529838,945.404799,-3.455727,0.503143,-0.103672,0.015094,-0.103672,0.015094,177.71883,177.71883,-88.719715,75.94832,162.357957,51.079537,136.544897,60.645887,156.683054,2.27845,4.870739,1.532386,4.096347,,,2.27845,4.870739,1.532386,4.096347,1.355978,1.109207,1,1,,0,0,1,raw_image_grid_current_config_only,fully_observed,"1048,904,1212,980",zero_value_proxy_only,true,,SAR_MOTION_HEADING_PROXY,HIGH,0.45964,92.956897,16.336415,2.788707,0.490092,3.209775,0.709632,0.022327,0.102358,1.105158,1.347342,177.279537,4.676922,0.739505,true,false,1.273048
E0_R1_REG_000366_0013,WGV35A_PAIR_0123,366,METRIC_TRANSLATION,local_azimuth_+0.45m,metric_translation_surface,0.713053,local_azimuth,0.45,metre_current_image_grid,1,0,11088,9.9792,9.9792,591100,53.309883,48,20.351917,218,78,94,132,54,3572,0.32215,0.32215,270,27.056277,27.056277,75,7.515633,7.515633,1143.272196,944.817248,-3.660855,13.25739,-0.109826,0.397722,-0.109826,0.397722,178.367403,178.367403,-88.071142,78.996319,159.558434,51.630282,129.873175,62.210891,149.149034,2.36989,4.786753,1.548908,3.896195,,,2.36989,4.786753,1.548908,3.896195,1.360133,1.520779,0.984307,0.987437,78.598707,0,0,1,raw_image_grid_current_config_only,fully_observed,"1063,903,1227,979",zero_value_proxy_only,true,,SAR_MOTION_HEADING_PROXY,HIGH,0.45964,90.964983,16.35246,2.728949,0.490574,3.140698,0.73782,0.404444,0.081666,1.514527,1.286406,177.052798,4.376278,0.769075,true,false,1.266308
