scene,frame_index,runtime_observation_id,detector_source,source_detection_id,bbox,confidence,class,source_tracker_ids,appearance_feature_reference,color_feature_reference,boundary_contact,runtime_quality_features,provenance,notes
GM_RM017,196,GM_RM017:YOLO26l:GM_RM017_000196_001,YOLO26l,GM_RM017_000196_001,"[446.219,300.718,675.307,372.625]",0.918539,car,YOLO11l:botsort:bs_0012;YOLO11l:bytetrack:bt_0012;YOLO26l:botsort:bs_0016;YOLO26l:bytetrack:bt_0016,GM_RM017:YOLO26l:GM_RM017_000196_001:gray_histogram_8+edge_density,GM_RM017:YOLO26l:GM_RM017_000196_001:color_hsv_mean,none,"{""area_ratio"":0.0343188,""aspect_ratio"":3.18591,""color_hsv_mean"":[0.607893,0.09361,0.45432],""gray_histogram_8"":[0.0,0.090005,0.309619,0.314835,0.159995,0.109716,0.013464,0.002365],""edge_density"":0.12221,""area_plausibility"":1.0,""aspect_plausibility"":1.0,""structure_support"":1.0,""tracker_support"":1.0,""vehicle_likeness"":0.972303}",normalized_detection:YOLO26l:GM_RM017_000196_001,p1c_local_cluster=GM_RM017:F196:ALT001;normalization_action=keep_review_context;suppression_reason=;no_benchmark_input=true
GM_RM017,196,GM_RM017:YOLO26l:GM_RM017_000196_002,YOLO26l,GM_RM017_000196_002,"[690.991,281.193,799.461,376.619]",0.869930,car,YOLO11l:botsort:bs_0010;YOLO11l:bytetrack:bt_0010;YOLO26l:botsort:bs_0013;YOLO26l:bytetrack:bt_0013,GM_RM017:YOLO26l:GM_RM017_000196_002:gray_histogram_8+edge_density,GM_RM017:YOLO26l:GM_RM017_000196_002:color_hsv_mean,right,"{""area_ratio"":0.0215643,""aspect_ratio"":1.13669,""color_hsv_mean"":[0.586908,0.071887,0.603738],""gray_histogram_8"":[0.0,0.0,0.161555,0.312211,0.209394,0.07716,0.065104,0.174576],""edge_density"":0.090664,""area_plausibility"":1.0,""aspect_plausibility"":1.0,""structure_support"":1.0,""tracker_support"":1.0,""vehicle_likeness"":0.955776}",normalized_detection:YOLO26l:GM_RM017_000196_002,p1c_local_cluster=GM_RM017:F196:ALT002;normalization_action=keep_review_context;suppression_reason=;no_benchmark_input=true
GM_RM017,197,GM_RM017:YOLO11l:GM_RM017_000197_001,YOLO11l,GM_RM017_000197_001,"[463.579,298.744,695.374,371.33]",0.929465,car,YOLO11l:botsort:bs_0012;YOLO11l:bytetrack:bt_0012;YOLO26l:botsort:bs_0016;YOLO26l:bytetrack:bt_0016,GM_RM017:YOLO11l:GM_RM017_000197_001:gray_histogram_8+edge_density,GM_RM017:YOLO11l:GM_RM017_000197_001:color_hsv_mean,none,"{""area_ratio"":0.0350521,""aspect_ratio"":3.19341,""color_hsv_mean"":[0.602597,0.093015,0.451086],""gray_histogram_8"":[0.0,0.09145,0.319144,0.310426,0.154882,0.108285,0.012747,0.003066],""edge_density"":0.121212,""area_plausibility"":1.0,""aspect_plausibility"":1.0,""structure_support"":1.0,""tracker_support"":1.0,""vehicle_likeness"":0.976018}",normalized_detection:YOLO11l:GM_RM017_000197_001,p1c_local_cluster=GM_RM017:F197:ALT001;normalization_action=keep_review_context;suppression_reason=;no_benchmark_input=true
GM_RM017,197,GM_RM017:YOLO11l:GM_RM017_000197_002,YOLO11l,GM_RM017_000197_002,"[713.134,284.571,799.762,375.579]",0.904939,car,YOLO11l:botsort:bs_0010;YOLO11l:bytetrack:bt_0010;YOLO26l:botsort:bs_0013;YOLO26l:bytetrack:bt_0013,GM_RM017:YOLO11l:GM_RM017_000197_002:gray_histogram_8+edge_density,GM_RM017:YOLO11l:GM_RM017_000197_002:color_hsv_mean,right,"{""area_ratio"":0.0164246,""aspect_ratio"":0.95188,""color_hsv_mean"":[0.575718,0.085162,0.581905],""gray_histogram_8"":[0.0,0.0,0.207907,0.339775,0.151699,0.075786,0.075786,0.149046],""edge_density"":0.087912,""area_plausibility"":1.0,""aspect_plausibility"":1.0,""structure_support"":1.0,""tracker_support"":1.0,""vehicle_likeness"":0.967679}",normalized_detection:YOLO11l:GM_RM017_000197_002,p1c_local_cluster=GM_RM017:F197:ALT002;normalization_action=keep_review_context;suppression_reason=;no_benchmark_input=true
GM_RM017,197,GM_RM017:YOLO26l:GM_RM017_000197_001,YOLO26l,GM_RM017_000197_001,"[464.685,299.1,695.239,371.059]",0.917643,car,YOLO11l:botsort:bs_0012;YOLO11l:bytetrack:bt_0012;YOLO26l:botsort:bs_0016;YOLO26l:bytetrack:bt_0016,GM_RM017:YOLO26l:GM_RM017_000197_001:gray_histogram_8+edge_density,GM_RM017:YOLO26l:GM_RM017_000197_001:color_hsv_mean,none,"{""area_ratio"":0.0345636,""aspect_ratio"":3.20396,""color_hsv_mean"":[0.603544,0.093082,0.45109],""gray_histogram_8"":[0.0,0.091848,0.31878,0.310688,0.154348,0.108454,0.012802,0.00308],""edge_density"":0.1218,""area_plausibility"":1.0,""aspect_plausibility"":1.0,""structure_support"":1.0,""tracker_support"":1.0,""vehicle_likeness"":0.971999}",normalized_detection:YOLO26l:GM_RM017_000197_001,p1c_local_cluster=GM_RM017:F197:ALT001;normalization_action=keep_review_context;suppression_reason=;no_benchmark_input=true
GM_RM017,197,GM_RM017:YOLO26l:GM_RM017_000197_002,YOLO26l,GM_RM017_000197_002,"[713.304,284.083,799.646,375.273]",0.853839,car,YOLO11l:botsort:bs_0010;YOLO11l:bytetrack:bt_0010;YOLO26l:botsort:bs_0013;YOLO26l:bytetrack:bt_0013,GM_RM017:YOLO26l:GM_RM017_000197_002:gray_histogram_8+edge_density,GM_RM017:YOLO26l:GM_RM017_000197_002:color_hsv_mean,right,"{""area_ratio"":0.0164032,""aspect_ratio"":0.94684,""color_hsv_mean"":[0.573781,0.084748,0.582479],""gray_histogram_8"":[0.0,0.0,0.207907,0.333712,0.15612,0.077428,0.075786,0.149046],""edge_density"":0.088038,""area_plausibility"":1.0,""aspect_plausibility"":1.0,""structure_support"":1.0,""tracker_support"":1.0,""vehicle_likeness"":0.950305}",normalized_detection:YOLO26l:GM_RM017_000197_002,p1c_local_cluster=GM_RM017:F197:ALT002;normalization_action=keep_review_context;suppression_reason=;no_benchmark_input=true
GM_RM017,198,GM_RM017:YOLO11l:GM_RM017_000198_001,YOLO11l,GM_RM017_000198_001,"[483.402,298.265,717.555,371.701]",0.923323,car,YOLO11l:botsort:bs_0012;YOLO11l:bytetrack:bt_0012;YOLO26l:botsort:bs_0016;YOLO26l:bytetrack:bt_0016,GM_RM017:YOLO11l:GM_RM017_000198_001:gray_histogram_8+edge_density,GM_RM017:YOLO11l:GM_RM017_000198_001:color_hsv_mean,none,"{""area_ratio"":0.0358235,""aspect_ratio"":3.18852,""color_hsv_mean"":[0.608683,0.09305,0.451137],""gray_histogram_8"":[0.0,0.088327,0.325359,0.302128,0.164232,0.104888,0.012708,0.002358],""edge_density"":0.111098,""area_plausibility"":1.0,""aspect_plausibility"":1.0,""structure_support"":1.0,""tracker_support"":1.0,""vehicle_likeness"":0.97393}",normalized_detection:YOLO11l:GM_RM017_000198_001,p1c_local_cluster=GM_RM017:F198:ALT001;normalization_action=keep_review_context;suppression_reason=;no_benchmark_input=true
GM_RM017,198,GM_RM017:YOLO11l:GM_RM017_000198_002,YOLO11l,GM_RM017_000198_002,"[737.109,297.159,799.707,367.555]",0.876076,car,YOLO11l:botsort:bs_0010;YOLO11l:bytetrack:bt_0014;YOLO26l:botsort:bs_0013;YOLO26l:bytetrack:bt_0013,GM_RM017:YOLO11l:GM_RM017_000198_002:gray_histogram_8+edge_density,GM_RM017:YOLO11l:GM_RM017_000198_002:color_hsv_mean,right,"{""area_ratio"":0.0091806,""aspect_ratio"":0.88922,""color_hsv_mean"":[0.592169,0.102539,0.579808],""gray_histogram_8"":[0.0,0.004471,0.306059,0.260004,0.080036,0.080259,0.128773,0.140398],""edge_density"":0.088755,""area_plausibility"":1.0,""aspect_plausibility"":1.0,""structure_support"":1.0,""tracker_support"":1.0,""vehicle_likeness"":0.957866}",normalized_detection:YOLO11l:GM_RM017_000198_002,p1c_local_cluster=GM_RM017:F198:ALT002;normalization_action=keep_review_context;suppression_reason=;no_benchmark_input=true
GM_RM017,198,GM_RM017:YOLO26l:GM_RM017_000198_001,YOLO26l,GM_RM017_000198_001,"[482.994,297.78,716.86,370.969]",0.922348,car,YOLO11l:botsort:bs_0012;YOLO11l:bytetrack:bt_0012;YOLO26l:botsort:bs_0016;YOLO26l:bytetrack:bt_0016,GM_RM017:YOLO26l:GM_RM017_000198_001:gray_histogram_8+edge_density,GM_RM017:YOLO26l:GM_RM017_000198_001:color_hsv_mean,none,"{""area_ratio"":0.0356591,""aspect_ratio"":3.19537,""color_hsv_mean"":[0.609271,0.093777,0.450233],""gray_histogram_8"":[0.0,0.089919,0.327948,0.303594,0.156422,0.106779,0.012938,0.0024],""edge_density"":0.112575,""area_plausibility"":1.0,""aspect_plausibility"":1.0,""structure_support"":1.0,""tracker_support"":1.0,""vehicle_likeness"":0.973598}",normalized_detection:YOLO26l:GM_RM017_000198_001,p1c_local_cluster=GM_RM017:F198:ALT001;normalization_action=keep_review_context;suppression_reason=;no_benchmark_input=true
GM_RM017,198,GM_RM017:YOLO26l:GM_RM017_000198_002,YOLO26l,GM_RM017_000198_002,"[736.985,296.431,799.738,367.766]",0.839265,car,YOLO11l:botsort:bs_0010;YOLO11l:bytetrack:bt_0014;YOLO26l:botsort:bs_0013;YOLO26l:bytetrack:bt_0013,GM_RM017:YOLO26l:GM_RM017_000198_002:gray_histogram_8+edge_density,GM_RM017:YOLO26l:GM_RM017_000198_002:color_hsv_mean,right,"{""area_ratio"":0.0093261,""aspect_ratio"":0.87969,""color_hsv_mean"":[0.589367,0.102077,0.577321],""gray_histogram_8"":[0.0,0.004409,0.30776,0.26433,0.078924,0.079145,0.126984,0.138448],""edge_density"":0.087743,""area_plausibility"":1.0,""aspect_plausibility"":1.0,""structure_support"":1.0,""tracker_support"":1.0,""vehicle_likeness"":0.94535}",normalized_detection:YOLO26l:GM_RM017_000198_002,p1c_local_cluster=GM_RM017:F198:ALT002;normalization_action=keep_review_context;suppression_reason=;no_benchmark_input=true
GM_RM017,199,GM_RM017:YOLO11l:GM_RM017_000199_001,YOLO11l,GM_RM017_000199_001,"[501.555,299.49,739.325,373.323]",0.931543,car,YOLO11l:botsort:bs_0012;YOLO11l:bytetrack:bt_0012;YOLO26l:botsort:bs_0016;YOLO26l:bytetrack:bt_0016,GM_RM017:YOLO11l:GM_RM017_000199_001:gray_histogram_8+edge_density,GM_RM017:YOLO11l:GM_RM017_000199_001:color_hsv_mean,none,"{""area_ratio"":0.0365734,""aspect_ratio"":3.22038,""color_hsv_mean"":[0.597593,0.090388,0.448988],""gray_histogram_8"":[0.0,0.077489,0.343483,0.29992,0.159311,0.10349,0.014369,0.001939],""edge_density"":0.108678,""area_plausibility"":1.0,""aspect_plausibility"":1.0,""structure_support"":1.0,""tracker_support"":1.0,""vehicle_likeness"":0.976725}",normalized_detection:YOLO11l:GM_RM017_000199_001,p1c_local_cluster=GM_RM017:F199:ALT001;normalization_action=keep_review_context;suppression_reason=;no_benchmark_input=true
GM_RM017,199,GM_RM017:YOLO11l:GM_RM017_000199_002,YOLO11l,GM_RM017_000199_002,"[761.604,308.646,799.711,368.657]",0.844818,car,YOLO11l:botsort:bs_0010;YOLO11l:bytetrack:bt_0014;YOLO26l:botsort:bs_0013;YOLO26l:bytetrack:bt_0013,GM_RM017:YOLO11l:GM_RM017_000199_002:gray_histogram_8+edge_density,GM_RM017:YOLO11l:GM_RM017_000199_002:color_hsv_mean,right,"{""area_ratio"":0.0047642,""aspect_ratio"":0.63499,""color_hsv_mean"":[0.603808,0.121029,0.529634],""gray_histogram_8"":[0.0,0.007895,0.40307,0.248684,0.084211,0.057018,0.132018,0.067105],""edge_density"":0.085088,""area_plausibility"":1.0,""aspect_plausibility"":1.0,""structure_support"":1.0,""tracker_support"":1.0,""vehicle_likeness"":0.947238}",normalized_detection:YOLO11l:GM_RM017_000199_002,p1c_local_cluster=GM_RM017:F199:ALT002;normalization_action=keep_review_context;suppression_reason=;no_benchmark_input=true
GM_RM017,199,GM_RM017:YOLO26l:GM_RM017_000199_001,YOLO26l,GM_RM017_000199_001,"[501.842,299.683,739.085,373.118]",0.923700,car,YOLO11l:botsort:bs_0012;YOLO11l:bytetrack:bt_0012;YOLO26l:botsort:bs_0016;YOLO26l:bytetrack:bt_0016,GM_RM017:YOLO26l:GM_RM017_000199_001:gray_histogram_8+edge_density,GM_RM017:YOLO26l:GM_RM017_000199_001:color_hsv_mean,none,"{""area_ratio"":0.0362955,""aspect_ratio"":3.23067,""color_hsv_mean"":[0.597833,0.091186,0.446985],""gray_histogram_8"":[0.0,0.07855,0.34813,0.301774,0.154673,0.100514,0.014392,0.001965],""edge_density"":0.109762,""area_plausibility"":1.0,""aspect_plausibility"":1.0,""structure_support"":1.0,""tracker_support"":1.0,""vehicle_likeness"":0.974058}",normalized_detection:YOLO26l:GM_RM017_000199_001,p1c_local_cluster=GM_RM017:F199:ALT001;normalization_action=keep_review_context;suppression_reason=;no_benchmark_input=true
GM_RM017,199,GM_RM017:YOLO26l:GM_RM017_000199_002,YOLO26l,GM_RM017_000199_002,"[761.26,308.652,799.715,367.365]",0.891452,car,YOLO11l:botsort:bs_0010;YOLO11l:bytetrack:bt_0014;YOLO26l:botsort:bs_0013;YOLO26l:bytetrack:bt_0013,GM_RM017:YOLO26l:GM_RM017_000199_002:gray_histogram_8+edge_density,GM_RM017:YOLO26l:GM_RM017_000199_002:color_hsv_mean,right,"{""area_ratio"":0.0047038,""aspect_ratio"":0.65498,""color_hsv_mean"":[0.596259,0.119783,0.530627],""gray_histogram_8"":[0.0,0.007958,0.402299,0.246684,0.084881,0.057471,0.133068,0.067639],""edge_density"":0.086207,""area_plausibility"":1.0,""aspect_plausibility"":1.0,""structure_support"":1.0,""tracker_support"":1.0,""vehicle_likeness"":0.963094}",normalized_detection:YOLO26l:GM_RM017_000199_002,p1c_local_cluster=GM_RM017:F199:ALT002;normalization_action=keep_review_context;suppression_reason=;no_benchmark_input=true
GM_RM017,200,GM_RM017:YOLO11l:GM_RM017_000200_001,YOLO11l,GM_RM017_000200_001,"[520.095,299.466,761.476,373.027]",0.934308,car,YOLO11l:botsort:bs_0012;YOLO11l:bytetrack:bt_0012;YOLO26l:botsort:bs_0016;YOLO26l:bytetrack:bt_0016,GM_RM017:YOLO11l:GM_RM017_000200_001:gray_histogram_8+edge_density,GM_RM017:YOLO11l:GM_RM017_000200_001:color_hsv_mean,none,"{""area_ratio"":0.0369921,""aspect_ratio"":3.28137,""color_hsv_mean"":[0.606696,0.093431,0.447605],""gray_histogram_8"":[0.0,0.075978,0.355893,0.294269,0.159807,0.098015,0.013289,0.002748],""edge_density"":0.104688,""area_plausibility"":1.0,""aspect_plausibility"":1.0,""structure_support"":1.0,""tracker_support"":1.0,""vehicle_likeness"":0.977665}",normalized_detection:YOLO11l:GM_RM017_000200_001,p1c_local_cluster=GM_RM017:F200:ALT001;normalization_action=keep_review_context;suppression_reason=;no_benchmark_input=true
GM_RM017,200,GM_RM017:YOLO11l:GM_RM017_000200_002,YOLO11l,GM_RM017_000200_002,"[786.156,312.762,799.798,355.619]",0.749467,car,YOLO11l:botsort:bs_0010;YOLO26l:botsort:bs_0013,GM_RM017:YOLO11l:GM_RM017_000200_002:gray_histogram_8+edge_density,GM_RM017:YOLO11l:GM_RM017_000200_002:color_hsv_mean,right,"{""area_ratio"":0.0012181,""aspect_ratio"":0.31831,""color_hsv_mean"":[0.581598,0.127288,0.433913],""gray_histogram_8"":[0.0,0.0,0.504983,0.348837,0.08804,0.018272,0.039867,0.0],""edge_density"":0.094684,""area_plausibility"":0.487221,""aspect_plausibility"":0.25,""structure_support"":1.0,""tracker_support"":1.0,""vehicle_likeness"":0.697007}",normalized_detection:YOLO11l:GM_RM017_000200_002,p1c_local_cluster=GM_RM017:F200:ALT002;normalization_action=keep_review_context;suppression_reason=;no_benchmark_input=true
GM_RM017,200,GM_RM017:YOLO26l:GM_RM017_000200_001,YOLO26l,GM_RM017_000200_001,"[520.76,299.764,761.448,372.787]",0.908374,car,YOLO11l:botsort:bs_0012;YOLO11l:bytetrack:bt_0012;YOLO26l:botsort:bs_0016;YOLO26l:bytetrack:bt_0016,GM_RM017:YOLO26l:GM_RM017_000200_001:gray_histogram_8+edge_density,GM_RM017:YOLO26l:GM_RM017_000200_001:color_hsv_mean,none,"{""area_ratio"":0.0366162,""aspect_ratio"":3.29606,""color_hsv_mean"":[0.608042,0.094372,0.445738],""gray_histogram_8"":[0.0,0.07734,0.360331,0.295091,0.155365,0.095719,0.013356,0.002797],""edge_density"":0.106336,""area_plausibility"":1.0,""aspect_plausibility"":1.0,""structure_support"":1.0,""tracker_support"":1.0,""vehicle_likeness"":0.968847}",normalized_detection:YOLO26l:GM_RM017_000200_001,p1c_local_cluster=GM_RM017:F200:ALT001;normalization_action=keep_review_context;suppression_reason=;no_benchmark_input=true
GM_RM017,200,GM_RM017:YOLO26l:GM_RM017_000200_002,YOLO26l,GM_RM017_000200_002,"[785.915,313.014,799.79,356.788]",0.809459,car,YOLO11l:botsort:bs_0010;YOLO26l:botsort:bs_0013,GM_RM017:YOLO26l:GM_RM017_000200_002:gray_histogram_8+edge_density,GM_RM017:YOLO26l:GM_RM017_000200_002:color_hsv_mean,right,"{""area_ratio"":0.0012653,""aspect_ratio"":0.31697,""color_hsv_mean"":[0.584163,0.1257,0.431494],""gray_histogram_8"":[0.0,0.0,0.516234,0.340909,0.086039,0.017857,0.038961,0.0],""edge_density"":0.092532,""area_plausibility"":0.506133,""aspect_plausibility"":0.25,""structure_support"":1.0,""tracker_support"":1.0,""vehicle_likeness"":0.721565}",normalized_detection:YOLO26l:GM_RM017_000200_002,p1c_local_cluster=GM_RM017:F200:ALT002;normalization_action=keep_review_context;suppression_reason=;no_benchmark_input=true
GM_RM017,201,GM_RM017:YOLO11l:GM_RM017_000201_001,YOLO11l,GM_RM017_000201_001,"[539.505,297.316,785.124,372.249]",0.928566,car,YOLO11l:botsort:bs_0012;YOLO11l:bytetrack:bt_0012;YOLO26l:botsort:bs_0016;YOLO26l:bytetrack:bt_0016,GM_RM017:YOLO11l:GM_RM017_000201_001:gray_histogram_8+edge_density,GM_RM017:YOLO11l:GM_RM017_000201_001:color_hsv_mean,none,"{""area_ratio"":0.038344,""aspect_ratio"":3.27784,""color_hsv_mean"":[0.598256,0.094115,0.447716],""gray_histogram_8"":[0.0,0.063565,0.372463,0.284735,0.166912,0.096707,0.012789,0.00283],""edge_density"":0.105034,""area_plausibility"":1.0,""aspect_plausibility"":1.0,""structure_support"":1.0,""tracker_support"":1.0,""vehicle_likeness"":0.975712}",normalized_detection:YOLO11l:GM_RM017_000201_001,p1c_local_cluster=GM_RM017:F201:ALT001;normalization_action=keep_without_grouping_context;suppression_reason=;no_benchmark_input=true
GM_RM017,201,GM_RM017:YOLO26l:GM_RM017_000201_001,YOLO26l,GM_RM017_000201_001,"[539.24,297.798,784.765,371.759]",0.921457,car,YOLO11l:botsort:bs_0012;YOLO11l:bytetrack:bt_0012;YOLO26l:botsort:bs_0016;YOLO26l:bytetrack:bt_0016,GM_RM017:YOLO26l:GM_RM017_000201_001:gray_histogram_8+edge_density,GM_RM017:YOLO26l:GM_RM017_000201_001:color_hsv_mean,none,"{""area_ratio"":0.0378318,""aspect_ratio"":3.31967,""color_hsv_mean"":[0.59796,0.094714,0.445886],""gray_histogram_8"":[0.0,0.064162,0.37717,0.285981,0.162382,0.094704,0.012744,0.002857],""edge_density"":0.10635,""area_plausibility"":1.0,""aspect_plausibility"":1.0,""structure_support"":1.0,""tracker_support"":1.0,""vehicle_likeness"":0.973295}",normalized_detection:YOLO26l:GM_RM017_000201_001,p1c_local_cluster=GM_RM017:F201:ALT001;normalization_action=keep_without_grouping_context;suppression_reason=;no_benchmark_input=true
GM_RM017,202,GM_RM017:YOLO11l:GM_RM017_000202_001,YOLO11l,GM_RM017_000202_001,"[557.967,296.447,799.597,371.254]",0.920682,car,YOLO11l:botsort:bs_0012;YOLO11l:bytetrack:bt_0012;YOLO26l:botsort:bs_0016;YOLO26l:bytetrack:bt_0016,GM_RM017:YOLO11l:GM_RM017_000202_001:gray_histogram_8+edge_density,GM_RM017:YOLO11l:GM_RM017_000202_001:color_hsv_mean,right,"{""area_ratio"":0.0376576,""aspect_ratio"":3.23004,""color_hsv_mean"":[0.608509,0.09649,0.452008],""gray_histogram_8"":[0.0,0.056474,0.373609,0.283857,0.169862,0.099449,0.01416,0.00259],""edge_density"":0.109091,""area_plausibility"":1.0,""aspect_plausibility"":1.0,""structure_support"":1.0,""tracker_support"":1.0,""vehicle_likeness"":0.973032}",normalized_detection:YOLO11l:GM_RM017_000202_001,p1c_local_cluster=GM_RM017:F202:ALT001;normalization_action=keep_without_grouping_context;suppression_reason=;no_benchmark_input=true
GM_RM017,202,GM_RM017:YOLO26l:GM_RM017_000202_001,YOLO26l,GM_RM017_000202_001,"[559.066,296.499,799.664,370.687]",0.938590,car,YOLO11l:botsort:bs_0012;YOLO11l:bytetrack:bt_0012;YOLO26l:botsort:bs_0016;YOLO26l:bytetrack:bt_0016,GM_RM017:YOLO26l:GM_RM017_000202_001:gray_histogram_8+edge_density,GM_RM017:YOLO26l:GM_RM017_000202_001:color_hsv_mean,right,"{""area_ratio"":0.0371868,""aspect_ratio"":3.24306,""color_hsv_mean"":[0.609154,0.096656,0.452088],""gray_histogram_8"":[0.0,0.056708,0.373333,0.283264,0.170401,0.099474,0.014219,0.0026],""edge_density"":0.109488,""area_plausibility"":1.0,""aspect_plausibility"":1.0,""structure_support"":1.0,""tracker_support"":1.0,""vehicle_likeness"":0.979121}",normalized_detection:YOLO26l:GM_RM017_000202_001,p1c_local_cluster=GM_RM017:F202:ALT001;normalization_action=keep_without_grouping_context;suppression_reason=;no_benchmark_input=true
GM_RM017,203,GM_RM017:YOLO11l:GM_RM017_000203_001,YOLO11l,GM_RM017_000203_001,"[577.316,294.138,800.0,370.01]",0.909430,car,YOLO11l:botsort:bs_0012;YOLO11l:bytetrack:bt_0012;YOLO26l:botsort:bs_0016;YOLO26l:bytetrack:bt_0016,GM_RM017:YOLO11l:GM_RM017_000203_001:gray_histogram_8+edge_density,GM_RM017:YOLO11l:GM_RM017_000203_001:color_hsv_mean,right,"{""area_ratio"":0.035199,""aspect_ratio"":2.93499,""color_hsv_mean"":[0.601965,0.097767,0.461437],""gray_histogram_8"":[0.0,0.0308,0.378629,0.279679,0.185273,0.106738,0.015046,0.003835],""edge_density"":0.123436,""area_plausibility"":1.0,""aspect_plausibility"":1.0,""structure_support"":1.0,""tracker_support"":1.0,""vehicle_likeness"":0.969206}",normalized_detection:YOLO11l:GM_RM017_000203_001,p1c_local_cluster=GM_RM017:F203:ALT001;normalization_action=keep_without_grouping_context;suppression_reason=;no_benchmark_input=true
GM_RM017,203,GM_RM017:YOLO26l:GM_RM017_000203_001,YOLO26l,GM_RM017_000203_001,"[577.255,294.151,799.513,369.69]",0.939997,car,YOLO11l:botsort:bs_0012;YOLO11l:bytetrack:bt_0012;YOLO26l:botsort:bs_0016;YOLO26l:bytetrack:bt_0016,GM_RM017:YOLO26l:GM_RM017_000203_001:gray_histogram_8+edge_density,GM_RM017:YOLO26l:GM_RM017_000203_001:color_hsv_mean,right,"{""area_ratio"":0.0349769,""aspect_ratio"":2.94231,""color_hsv_mean"":[0.601965,0.097767,0.461437],""gray_histogram_8"":[0.0,0.0308,0.378629,0.279679,0.185273,0.106738,0.015046,0.003835],""edge_density"":0.123436,""area_plausibility"":1.0,""aspect_plausibility"":1.0,""structure_support"":1.0,""tracker_support"":1.0,""vehicle_likeness"":0.979599}",normalized_detection:YOLO26l:GM_RM017_000203_001,p1c_local_cluster=GM_RM017:F203:ALT001;normalization_action=keep_without_grouping_context;suppression_reason=;no_benchmark_input=true
GM_RM017,204,GM_RM017:YOLO11l:GM_RM017_000204_001,YOLO11l,GM_RM017_000204_001,"[594.903,294.042,799.592,368.808]",0.918801,car,YOLO11l:botsort:bs_0012;YOLO11l:bytetrack:bt_0012;YOLO26l:botsort:bs_0016;YOLO26l:bytetrack:bt_0016,GM_RM017:YOLO11l:GM_RM017_000204_001:gray_histogram_8+edge_density,GM_RM017:YOLO11l:GM_RM017_000204_001:color_hsv_mean,right,"{""area_ratio"":0.0318832,""aspect_ratio"":2.7377,""color_hsv_mean"":[0.608049,0.099845,0.462361],""gray_histogram_8"":[0.0,0.030244,0.389789,0.271024,0.172813,0.114927,0.016976,0.004228],""edge_density"":0.126309,""area_plausibility"":1.0,""aspect_plausibility"":1.0,""structure_support"":1.0,""tracker_support"":1.0,""vehicle_likeness"":0.972392}",normalized_detection:YOLO11l:GM_RM017_000204_001,p1c_local_cluster=GM_RM017:F204:ALT001;normalization_action=keep_without_grouping_context;suppression_reason=;no_benchmark_input=true
